geo,variant,year,population,net_migration,olddep,PC_Y0_14,PC_Y15_64,share65
AT,LFRT,2032,9110902.0,36954.0,37.8,12.6,63.4,24.000000000000007
AT,LFRT,2033,9115542.0,37477.0,38.8,12.4,63.1,24.499999999999993
AT,LFRT,2034,9119964.0,41027.0,39.8,12.1,62.9,25.000000000000007
AT,LFRT,2035,9127276.0,40289.0,40.6,11.9,62.7,25.39999999999999
AT,LFRT,2036,9133241.0,39822.0,41.3,11.7,62.5,25.799999999999997
AT,LFRT,2037,9138157.0,39426.0,42.0,11.4,62.4,26.199999999999996
AT,LFRT,2038,9142102.0,40366.0,42.5,11.2,62.3,26.5
AT,LFRT,2039,9146414.0,40316.0,43.0,11.2,62.1,26.699999999999996
AT,LFRT,2040,9150067.0,40061.0,43.5,11.2,61.9,26.9
AT,LFRT,2041,9152811.0,39662.0,43.9,11.1,61.8,27.10000000000001
AT,LFRT,2042,9154402.0,39600.0,44.2,11.1,61.6,27.300000000000004
AT,LFRT,2043,9155059.0,39668.0,44.5,11.1,61.5,27.400000000000006
AT,LFRT,2044,9154759.0,39845.0,44.8,11.1,61.4,27.500000000000007
AT,LFRT,2045,9153503.0,40459.0,45.2,11.1,61.2,27.700000000000003
AT,LFRT,2046,9151616.0,40783.0,45.7,11.1,61.0,27.900000000000006
AT,LFRT,2047,9148667.0,40859.0,46.2,11.1,60.8,28.10000000000001
AT,LFRT,2048,9144302.0,40589.0,46.8,11.1,60.5,28.400000000000006
AT,LFRT,2049,9138116.0,40655.0,47.3,11.1,60.3,28.60000000000001
AT,LFRT,2050,9130336.0,40632.0,47.8,11.1,60.1,28.800000000000004
AT,LFRT,2051,9120866.0,40656.0,48.3,11.2,59.9,28.9
AT,LFRT,2052,9109702.0,40694.0,48.8,11.2,59.7,29.099999999999994
AT,LFRT,2053,9096904.0,40945.0,49.3,11.2,59.5,29.299999999999997
AT,LFRT,2054,9082773.0,40942.0,49.9,11.1,59.3,29.60000000000001
AT,LFRT,2055,9067165.0,41062.0,50.4,11.1,59.1,29.800000000000004
AT,LFRT,2056,9050373.0,41183.0,51.0,11.1,58.9,30.000000000000007
AT,LFRT,2057,9032646.0,41094.0,51.6,11.1,58.7,30.200000000000003
AT,LFRT,2058,9014001.0,40980.0,52.1,11.0,58.5,30.5
AT,LFRT,2059,8994668.0,40833.0,52.7,11.0,58.3,30.700000000000003
AT,LFRT,2060,8974848.0,40611.0,53.2,10.9,58.2,30.89999999999999
AT,LFRT,2061,8954715.0,40780.0,53.6,10.9,58.0,31.099999999999994
AT,LFRT,2062,8934886.0,40542.0,54.1,10.8,57.9,31.300000000000004
AT,LFRT,2063,8915100.0,40385.0,54.5,10.7,57.8,31.5
AT,LFRT,2064,8895566.0,40206.0,54.8,10.6,57.7,31.700000000000003
AT,LFRT,2065,8876364.0,40394.0,55.1,10.6,57.6,31.800000000000004
AT,LFRT,2066,8857883.0,40177.0,55.5,10.5,57.6,31.9
AT,LFRT,2067,8839713.0,40550.0,55.8,10.4,57.5,32.099999999999994
AT,LFRT,2068,8822411.0,40582.0,56.2,10.4,57.4,32.199999999999996
AT,LFRT,2069,8805524.0,40927.0,56.5,10.3,57.3,32.400000000000006
AT,LFRT,2070,8789262.0,41064.0,57.0,10.3,57.1,32.6
AT,LMIGR,2023,9073118.0,11492.0,29.8,14.6,65.8,19.60000000000001
AT,LMIGR,2024,9077173.0,760.0,30.5,14.6,65.5,19.900000000000006
AT,LMIGR,2025,9069696.0,8148.0,31.3,14.5,65.1,20.400000000000006
AT,LMIGR,2026,9068244.0,15879.0,32.2,14.5,64.7,20.799999999999997
AT,LMIGR,2027,9073119.0,23195.0,33.1,14.4,64.3,21.299999999999997
AT,LMIGR,2028,9083934.0,24124.0,34.2,14.3,63.8,21.900000000000006
AT,LMIGR,2029,9094331.0,24499.0,35.3,14.3,63.4,22.300000000000004
AT,LMIGR,2030,9103761.0,24794.0,36.4,14.2,62.9,22.9
AT,LMIGR,2031,9112216.0,24849.0,37.4,14.1,62.5,23.400000000000006
AT,LMIGR,2032,9119533.0,25260.0,38.5,13.9,62.2,23.89999999999999
AT,LMIGR,2033,9126198.0,25789.0,39.5,13.8,61.8,24.400000000000006
AT,LMIGR,2034,9132401.0,29199.0,40.6,13.7,61.4,24.9
AT,LMIGR,2035,9141171.0,28482.0,41.5,13.6,61.1,25.300000000000004
AT,LMIGR,2036,9148455.0,28024.0,42.3,13.5,60.8,25.700000000000003
AT,LMIGR,2037,9154562.0,27639.0,43.0,13.4,60.5,26.099999999999994
AT,LMIGR,2038,9159639.0,26958.0,43.6,13.3,60.3,26.400000000000006
AT,LMIGR,2039,9163344.0,26942.0,44.1,13.3,60.2,26.5
AT,LMIGR,2040,9166345.0,26734.0,44.5,13.2,60.1,26.699999999999996
AT,LMIGR,2041,9168437.0,26381.0,44.9,13.1,60.0,26.900000000000006
AT,LMIGR,2042,9169402.0,26356.0,45.2,13.1,59.9,27.000000000000007
AT,LMIGR,2043,9169496.0,26486.0,45.4,13.0,59.8,27.200000000000003
AT,LMIGR,2044,9168765.0,26707.0,45.7,13.0,59.7,27.299999999999997
AT,LMIGR,2045,9167218.0,27354.0,46.0,13.0,59.6,27.4
AT,LMIGR,2046,9165242.0,27727.0,46.5,12.9,59.4,27.699999999999996
AT,LMIGR,2047,9162455.0,27832.0,47.0,12.9,59.2,27.89999999999999
AT,LMIGR,2048,9158575.0,27579.0,47.5,12.9,59.0,28.099999999999994
AT,LMIGR,2049,9153213.0,27669.0,48.0,13.0,58.8,28.200000000000003
AT,LMIGR,2050,9146700.0,27656.0,48.4,13.0,58.6,28.4
AT,LMIGR,2051,9138937.0,27677.0,48.9,13.0,58.5,28.5
AT,LMIGR,2052,9130011.0,27730.0,49.3,13.0,58.3,28.700000000000003
AT,LMIGR,2053,9120005.0,27967.0,49.7,13.0,58.1,28.9
AT,LMIGR,2054,9109227.0,27952.0,50.2,13.0,57.9,29.1
AT,LMIGR,2055,9097552.0,28044.0,50.6,13.1,57.7,29.200000000000003
AT,LMIGR,2056,9085243.0,28140.0,51.1,13.1,57.5,29.400000000000006
AT,LMIGR,2057,9072501.0,28005.0,51.6,13.1,57.3,29.60000000000001
AT,LMIGR,2058,9059266.0,27843.0,52.1,13.1,57.1,29.800000000000004
AT,LMIGR,2059,9045714.0,27631.0,52.5,13.1,57.0,29.900000000000006
AT,LMIGR,2060,9031963.0,27342.0,52.9,13.1,56.8,30.10000000000001
AT,LMIGR,2061,9018101.0,27435.0,53.2,13.1,56.7,30.200000000000003
AT,LMIGR,2062,9004658.0,27093.0,53.5,13.1,56.6,30.300000000000004
AT,LMIGR,2063,8991308.0,26845.0,53.7,13.1,56.5,30.400000000000006
AT,LMIGR,2064,8978239.0,26568.0,53.9,13.1,56.5,30.400000000000006
AT,LMIGR,2065,8965453.0,26647.0,54.0,13.0,56.5,30.5
AT,LMIGR,2066,8953330.0,26348.0,54.1,13.0,56.4,30.6
AT,LMIGR,2067,8941451.0,26621.0,54.2,13.0,56.4,30.6
AT,LMIGR,2068,8930352.0,26561.0,54.3,13.0,56.4,30.6
AT,LMIGR,2069,8919626.0,26774.0,54.4,12.9,56.4,30.699999999999996
AT,LMIGR,2070,8909452.0,26819.0,54.6,12.9,56.3,30.799999999999997
AT,LMRT,2023,9073118.0,35141.0,29.8,14.6,65.8,19.60000000000001
AT,LMRT,2024,9101386.0,17980.0,30.4,14.6,65.5,19.900000000000006
AT,LMRT,2025,9112383.0,23497.0,31.1,14.6,65.2,20.200000000000003
AT,LMRT,2026,9128108.0,29351.0,32.0,14.5,64.8,20.700000000000003
AT,LMRT,2027,9148842.0,34777.0,32.9,14.5,64.4,21.099999999999994
AT,LMRT,2028,9174166.0,35606.0,33.9,14.4,63.9,21.699999999999996
AT,LMRT,2029,9199434.0,35891.0,35.0,14.3,63.5,22.200000000000003
AT,LMRT,2030,9224126.0,36088.0,36.0,14.2,63.1,22.699999999999996
AT,LMRT,2031,9248174.0,36044.0,37.1,14.1,62.7,23.200000000000003
AT,LMRT,2032,9271414.0,36356.0,38.1,14.0,62.3,23.700000000000003
AT,LMRT,2033,9294259.0,36765.0,39.1,13.9,61.9,24.199999999999996
AT,LMRT,2034,9316928.0,40198.0,40.1,13.8,61.6,24.6
AT,LMRT,2035,9342501.0,39353.0,41.0,13.7,61.2,25.099999999999994
AT,LMRT,2036,9366767.0,38751.0,41.8,13.6,60.9,25.500000000000007
AT,LMRT,2037,9390029.0,38237.0,42.5,13.5,60.7,25.799999999999997
AT,LMRT,2038,9412373.0,37632.0,43.0,13.5,60.5,26.0
AT,LMRT,2039,9433692.0,37425.0,43.5,13.4,60.4,26.199999999999996
AT,LMRT,2040,9454353.0,37108.0,43.9,13.3,60.2,26.5
AT,LMRT,2041,9474208.0,36760.0,44.3,13.3,60.1,26.6
AT,LMRT,2042,9493218.0,36564.0,44.6,13.2,60.0,26.799999999999997
AT,LMRT,2043,9511368.0,36412.0,44.8,13.2,60.0,26.799999999999997
AT,LMRT,2044,9528651.0,36338.0,45.1,13.1,59.9,27.000000000000007
AT,LMRT,2045,9545023.0,36818.0,45.4,13.1,59.8,27.10000000000001
AT,LMRT,2046,9560991.0,37047.0,45.9,13.1,59.6,27.300000000000004
AT,LMRT,2047,9576209.0,37021.0,46.4,13.1,59.4,27.500000000000007
AT,LMRT,2048,9590368.0,36647.0,47.0,13.1,59.2,27.700000000000003
AT,LMRT,2049,9603072.0,36608.0,47.4,13.1,59.0,27.900000000000006
AT,LMRT,2050,9614644.0,36470.0,47.9,13.1,58.8,28.10000000000001
AT,LMRT,2051,9624975.0,36371.0,48.4,13.1,58.6,28.300000000000004
AT,LMRT,2052,9634103.0,36295.0,48.8,13.1,58.4,28.500000000000007
AT,LMRT,2053,9642107.0,36435.0,49.3,13.1,58.2,28.700000000000003
AT,LMRT,2054,9649259.0,36307.0,49.8,13.1,58.0,28.900000000000006
AT,LMRT,2055,9655414.0,36286.0,50.3,13.1,57.8,29.10000000000001
AT,LMRT,2056,9660804.0,36279.0,50.8,13.1,57.6,29.300000000000004
AT,LMRT,2057,9665590.0,36050.0,51.3,13.1,57.4,29.500000000000007
AT,LMRT,2058,9669727.0,35783.0,51.8,13.1,57.2,29.700000000000003
AT,LMRT,2059,9673349.0,35482.0,52.3,13.1,57.0,29.900000000000006
AT,LMRT,2060,9676559.0,35103.0,52.7,13.1,56.9,30.000000000000007
AT,LMRT,2061,9679465.0,35117.0,53.1,13.1,56.8,30.10000000000001
AT,LMRT,2062,9682596.0,34687.0,53.5,13.1,56.6,30.300000000000004
AT,LMRT,2063,9685639.0,34364.0,53.8,13.0,56.5,30.5
AT,LMRT,2064,9688770.0,34013.0,54.1,13.0,56.4,30.6
AT,LMRT,2065,9692053.0,33998.0,54.3,13.0,56.4,30.6
AT,LMRT,2066,9695878.0,33607.0,54.6,13.0,56.3,30.700000000000003
AT,LMRT,2067,9699868.0,33790.0,54.7,12.9,56.3,30.799999999999997
AT,LMRT,2068,9704586.0,33627.0,55.0,12.9,56.2,30.89999999999999
AT,LMRT,2069,9709602.0,33774.0,55.2,12.9,56.1,30.999999999999993
AT,LMRT,2070,9715219.0,33718.0,55.5,12.8,56.0,31.200000000000003
AT,NMIGR,2023,9073118.0,0.0,29.8,14.6,65.8,19.60000000000001
AT,NMIGR,2024,9065497.0,0.0,30.6,14.5,65.5,20.0
AT,NMIGR,2025,9056686.0,0.0,31.5,14.5,65.0,20.5
AT,NMIGR,2026,9046061.0,0.0,32.5,14.4,64.6,21.0
AT,NMIGR,2027,9033463.0,0.0,33.7,14.4,64.1,21.5
AT,NMIGR,2028,9018758.0,0.0,34.9,14.3,63.5,22.200000000000003
AT,NMIGR,2029,9001871.0,0.0,36.2,14.2,63.0,22.799999999999997
AT,NMIGR,2030,8982756.0,0.0,37.5,14.1,62.5,23.400000000000006
AT,NMIGR,2031,8961420.0,0.0,38.9,13.9,62.0,24.099999999999994
AT,NMIGR,2032,8937935.0,0.0,40.2,13.8,61.5,24.700000000000003
AT,NMIGR,2033,8912425.0,0.0,41.5,13.6,61.1,25.300000000000004
AT,NMIGR,2034,8885005.0,0.0,42.8,13.4,60.7,25.89999999999999
AT,NMIGR,2035,8855807.0,0.0,44.1,13.2,60.2,26.599999999999994
AT,NMIGR,2036,8824995.0,0.0,45.1,13.1,59.9,27.000000000000007
AT,NMIGR,2037,8792710.0,0.0,46.1,12.9,59.6,27.499999999999993
AT,NMIGR,2038,8759069.0,0.0,47.0,12.7,59.3,28.0
AT,NMIGR,2039,8724179.0,0.0,47.8,12.6,59.2,28.200000000000003
AT,NMIGR,2040,8688094.0,0.0,48.5,12.4,59.0,28.599999999999994
AT,NMIGR,2041,8650864.0,0.0,49.2,12.3,58.8,28.900000000000006
AT,NMIGR,2042,8612518.0,0.0,49.8,12.2,58.6,29.199999999999996
AT,NMIGR,2043,8573034.0,0.0,50.3,12.1,58.5,29.400000000000006
AT,NMIGR,2044,8532352.0,0.0,50.9,12.0,58.3,29.700000000000003
AT,NMIGR,2045,8490435.0,0.0,51.5,11.9,58.1,29.999999999999993
AT,NMIGR,2046,8447221.0,0.0,52.3,11.8,57.9,30.300000000000004
AT,NMIGR,2047,8402667.0,0.0,53.2,11.8,57.6,30.6
AT,NMIGR,2048,8356691.0,0.0,54.2,11.8,57.2,31.0
AT,NMIGR,2049,8309293.0,0.0,55.0,11.8,56.9,31.300000000000004
AT,NMIGR,2050,8260424.0,0.0,55.9,11.8,56.6,31.6
AT,NMIGR,2051,8210106.0,0.0,56.7,11.8,56.3,31.900000000000006
AT,NMIGR,2052,8158350.0,0.0,57.6,11.8,55.9,32.300000000000004
AT,NMIGR,2053,8105209.0,0.0,58.5,11.9,55.6,32.49999999999999
AT,NMIGR,2054,8050768.0,0.0,59.4,11.9,55.3,32.8
AT,NMIGR,2055,7995140.0,0.0,60.4,11.9,54.9,33.199999999999996
AT,NMIGR,2056,7938484.0,0.0,61.4,12.0,54.6,33.4
AT,NMIGR,2057,7880959.0,0.0,62.4,12.0,54.2,33.8
AT,NMIGR,2058,7822755.0,0.0,63.4,12.0,53.8,34.2
AT,NMIGR,2059,7764047.0,0.0,64.4,12.0,53.5,34.5
AT,NMIGR,2060,7705020.0,0.0,65.2,12.0,53.2,34.8
AT,NMIGR,2061,7645846.0,0.0,66.0,12.0,53.0,35.0
AT,NMIGR,2062,7586671.0,0.0,66.8,12.0,52.8,35.2
AT,NMIGR,2063,7527641.0,0.0,67.4,12.0,52.6,35.4
AT,NMIGR,2064,7468841.0,0.0,67.9,11.9,52.5,35.599999999999994
AT,NMIGR,2065,7410368.0,0.0,68.2,11.9,52.4,35.699999999999996
AT,NMIGR,2066,7352255.0,0.0,68.4,11.9,52.3,35.8
AT,NMIGR,2067,7294496.0,0.0,68.5,11.8,52.3,35.900000000000006
AT,NMIGR,2068,7237090.0,0.0,68.7,11.8,52.3,35.900000000000006
AT,NMIGR,2069,7179986.0,0.0,68.7,11.7,52.3,36.0
AT,NMIGR,2070,7123170.0,0.0,68.8,11.6,52.3,36.10000000000001
BE,BSL,2023,11730662.0,59935.0,30.9,16.5,63.8,19.700000000000003
BE,BSL,2024,11789713.0,40811.0,31.4,16.3,63.7,20.0
BE,BSL,2025,11829411.0,39542.0,31.9,16.2,63.5,20.299999999999997
BE,BSL,2026,11867591.0,38197.0,32.5,16.0,63.4,20.6
BE,BSL,2027,11904193.0,36784.0,33.1,15.8,63.3,20.900000000000006
BE,BSL,2028,11939128.0,37028.0,33.7,15.6,63.1,21.300000000000004
BE,BSL,2029,11974068.0,37330.0,34.4,15.5,62.9,21.6
BE,BSL,2030,12009045.0,37156.0,35.1,15.3,62.7,22.0
BE,BSL,2031,12043620.0,36844.0,35.7,15.2,62.5,22.299999999999997
BE,BSL,2032,12077617.0,36703.0,36.2,15.1,62.3,22.60000000000001
BE,BSL,2033,12111191.0,36570.0,36.7,15.0,62.1,22.9
BE,BSL,2034,12144363.0,39151.0,37.2,15.0,62.0,23.0
BE,BSL,2035,12179830.0,39102.0,37.7,14.9,61.8,23.299999999999997
BE,BSL,2036,12214931.0,38154.0,38.2,14.9,61.6,23.499999999999993
BE,BSL,2037,12248705.0,37828.0,38.7,14.9,61.4,23.699999999999996
BE,BSL,2038,12281680.0,37126.0,39.1,14.9,61.2,23.89999999999999
BE,BSL,2039,12313370.0,36648.0,39.5,14.9,61.1,23.999999999999993
BE,BSL,2040,12343820.0,36204.0,39.7,14.9,60.9,24.199999999999996
BE,BSL,2041,12372923.0,35763.0,39.9,14.9,60.8,24.299999999999997
BE,BSL,2042,12400520.0,35331.0,40.1,14.9,60.7,24.39999999999999
BE,BSL,2043,12426469.0,35031.0,40.4,14.9,60.6,24.499999999999993
BE,BSL,2044,12450782.0,34862.0,40.7,14.9,60.5,24.599999999999994
BE,BSL,2045,12473485.0,34768.0,41.0,14.9,60.4,24.699999999999996
BE,BSL,2046,12494640.0,34235.0,41.3,14.9,60.2,24.89999999999999
BE,BSL,2047,12513752.0,33770.0,41.6,14.9,60.1,24.999999999999993
BE,BSL,2048,12530891.0,33135.0,41.9,14.9,60.0,25.099999999999994
BE,BSL,2049,12545914.0,32820.0,42.1,14.9,59.9,25.199999999999996
BE,BSL,2050,12559197.0,32474.0,42.3,14.9,59.8,25.299999999999997
BE,BSL,2051,12570761.0,32372.0,42.5,14.9,59.7,25.39999999999999
BE,BSL,2052,12581004.0,32118.0,42.7,14.8,59.7,25.5
BE,BSL,2053,12589870.0,32160.0,43.0,14.8,59.6,25.6
BE,BSL,2054,12597856.0,31896.0,43.3,14.7,59.5,25.799999999999997
BE,BSL,2055,12604824.0,31899.0,43.6,14.7,59.4,25.9
BE,BSL,2056,12611231.0,31726.0,44.0,14.6,59.3,26.10000000000001
BE,BSL,2057,12617107.0,31412.0,44.4,14.5,59.2,26.299999999999997
BE,BSL,2058,12622480.0,30864.0,44.7,14.5,59.1,26.4
BE,BSL,2059,12627303.0,30299.0,45.0,14.4,59.0,26.599999999999994
BE,BSL,2060,12631664.0,30115.0,45.3,14.3,59.0,26.700000000000003
BE,BSL,2061,12636103.0,30042.0,45.5,14.3,58.9,26.800000000000004
BE,BSL,2062,12640805.0,29894.0,45.8,14.2,58.8,27.0
BE,BSL,2063,12645800.0,29618.0,46.1,14.2,58.8,27.0
BE,BSL,2064,12650972.0,29473.0,46.4,14.1,58.7,27.200000000000003
BE,BSL,2065,12656450.0,29501.0,46.7,14.1,58.6,27.300000000000004
BE,BSL,2066,12662438.0,29104.0,47.0,14.1,58.5,27.400000000000006
BE,BSL,2067,12668438.0,28817.0,47.3,14.0,58.4,27.6
BE,BSL,2068,12674489.0,28719.0,47.6,14.0,58.3,27.700000000000003
BE,BSL,2069,12680664.0,28838.0,47.9,14.0,58.1,27.9
BE,BSL,2070,12687096.0,28876.0,48.3,14.0,58.0,28.0
BE,HMIGR,2023,11730662.0,82422.0,30.9,16.5,63.8,19.700000000000003
BE,HMIGR,2024,11812411.0,59537.0,31.3,16.4,63.7,19.89999999999999
BE,HMIGR,2025,11871422.0,57984.0,31.8,16.2,63.6,20.199999999999996
BE,HMIGR,2026,11928997.0,56358.0,32.3,16.0,63.5,20.5
BE,HMIGR,2027,11985079.0,54652.0,32.8,15.8,63.4,20.800000000000004
BE,HMIGR,2028,12039587.0,54538.0,33.4,15.6,63.2,21.200000000000003
BE,HMIGR,2029,12094069.0,54369.0,34.0,15.5,63.1,21.4
BE,HMIGR,2030,12148478.0,54156.0,34.6,15.4,62.9,21.699999999999996
BE,HMIGR,2031,12202745.0,53900.0,35.2,15.3,62.7,22.0
BE,HMIGR,2032,12256802.0,53610.0,35.7,15.2,62.5,22.299999999999997
BE,HMIGR,2033,12310582.0,53268.0,36.1,15.1,62.4,22.500000000000007
BE,HMIGR,2034,12363999.0,55707.0,36.5,15.1,62.2,22.700000000000003
BE,HMIGR,2035,12419829.0,55050.0,36.9,15.1,62.0,22.900000000000006
BE,HMIGR,2036,12474891.0,54374.0,37.4,15.1,61.8,23.10000000000001
BE,HMIGR,2037,12529082.0,53696.0,37.8,15.0,61.7,23.299999999999997
BE,HMIGR,2038,12582304.0,53034.0,38.1,15.0,61.5,23.5
BE,HMIGR,2039,12634395.0,52372.0,38.4,15.0,61.4,23.6
BE,HMIGR,2040,12685236.0,51727.0,38.6,15.1,61.3,23.60000000000001
BE,HMIGR,2041,12734640.0,51089.0,38.7,15.1,61.2,23.700000000000003
BE,HMIGR,2042,12782467.0,50458.0,38.9,15.1,61.1,23.800000000000004
BE,HMIGR,2043,12828533.0,49853.0,39.0,15.1,61.0,23.900000000000006
BE,HMIGR,2044,12872754.0,49236.0,39.2,15.1,60.9,24.000000000000007
BE,HMIGR,2045,12915044.0,48657.0,39.5,15.1,60.8,24.10000000000001
BE,HMIGR,2046,12955359.0,48083.0,39.8,15.2,60.7,24.099999999999994
BE,HMIGR,2047,12993663.0,47539.0,40.0,15.1,60.6,24.300000000000004
BE,HMIGR,2048,13030004.0,46987.0,40.2,15.1,60.5,24.400000000000006
BE,HMIGR,2049,13064392.0,46457.0,40.4,15.1,60.5,24.400000000000006
BE,HMIGR,2050,13096906.0,45947.0,40.5,15.1,60.4,24.500000000000007
BE,HMIGR,2051,13127661.0,45451.0,40.7,15.1,60.4,24.500000000000007
BE,HMIGR,2052,13156781.0,44961.0,40.9,15.0,60.3,24.700000000000003
BE,HMIGR,2053,13184389.0,44495.0,41.1,15.0,60.3,24.700000000000003
BE,HMIGR,2054,13210683.0,44026.0,41.3,14.9,60.2,24.89999999999999
BE,HMIGR,2055,13235872.0,43577.0,41.6,14.8,60.1,25.1
BE,HMIGR,2056,13260136.0,43167.0,41.9,14.8,60.0,25.200000000000003
BE,HMIGR,2057,13283718.0,42731.0,42.3,14.7,59.9,25.4
BE,HMIGR,2058,13306784.0,42256.0,42.6,14.6,59.8,25.60000000000001
BE,HMIGR,2059,13329423.0,41821.0,42.9,14.6,59.8,25.60000000000001
BE,HMIGR,2060,13351844.0,41400.0,43.2,14.5,59.7,25.799999999999997
BE,HMIGR,2061,13374171.0,40979.0,43.4,14.4,59.6,25.999999999999993
BE,HMIGR,2062,13396488.0,40592.0,43.7,14.4,59.6,25.999999999999993
BE,HMIGR,2063,13418908.0,40170.0,44.0,14.3,59.5,26.200000000000003
BE,HMIGR,2064,13441386.0,39840.0,44.3,14.3,59.4,26.300000000000004
BE,HMIGR,2065,13464020.0,39738.0,44.7,14.3,59.3,26.400000000000006
BE,HMIGR,2066,13487031.0,39219.0,45.0,14.2,59.1,26.699999999999996
BE,HMIGR,2067,13509925.0,38799.0,45.4,14.2,59.0,26.799999999999997
BE,HMIGR,2068,13532713.0,38556.0,45.7,14.2,58.9,26.9
BE,HMIGR,2069,13555449.0,38553.0,46.1,14.2,58.7,27.099999999999994
BE,HMIGR,2070,13578241.0,38447.0,46.5,14.2,58.6,27.199999999999996
BE,LFRT,2023,11730662.0,59935.0,30.9,16.5,63.8,19.700000000000003
BE,LFRT,2024,11766819.0,40811.0,31.4,16.2,63.8,20.0
BE,LFRT,2025,11783590.0,39542.0,31.9,15.8,63.8,20.400000000000006
BE,LFRT,2026,11798830.0,38197.0,32.5,15.5,63.8,20.700000000000003
BE,LFRT,2027,11812476.0,36784.0,33.1,15.1,63.8,21.10000000000001
BE,LFRT,2028,11824434.0,37187.0,33.7,14.8,63.7,21.5
BE,LFRT,2029,11836531.0,37642.0,34.4,14.5,63.7,21.799999999999997
BE,LFRT,2030,11848784.0,37630.0,35.0,14.2,63.6,22.199999999999996
BE,LFRT,2031,11860730.0,37478.0,35.7,13.9,63.5,22.599999999999994
BE,LFRT,2032,11872209.0,37502.0,36.2,13.6,63.4,23.000000000000007
BE,LFRT,2033,11883368.0,37526.0,36.7,13.4,63.4,23.199999999999996
BE,LFRT,2034,11894148.0,40262.0,37.2,13.1,63.3,23.60000000000001
BE,LFRT,2035,11907269.0,40318.0,37.7,12.9,63.2,23.89999999999999
BE,LFRT,2036,11919995.0,39571.0,38.2,12.7,63.1,24.199999999999996
BE,LFRT,2037,11931471.0,39343.0,38.7,12.5,63.1,24.4
BE,LFRT,2038,11942128.0,40976.0,39.1,12.4,63.0,24.599999999999994
BE,LFRT,2039,11953718.0,40414.0,39.5,12.4,62.8,24.799999999999997
BE,LFRT,2040,11963939.0,39805.0,39.9,12.4,62.6,24.999999999999993
BE,LFRT,2041,11972611.0,39759.0,40.2,12.5,62.4,25.1
BE,LFRT,2042,11980146.0,39716.0,40.5,12.5,62.3,25.200000000000003
BE,LFRT,2043,11986387.0,39659.0,40.9,12.5,62.1,25.4
BE,LFRT,2044,11991192.0,39619.0,41.3,12.6,61.9,25.500000000000007
BE,LFRT,2045,11994472.0,39653.0,41.7,12.6,61.7,25.700000000000003
BE,LFRT,2046,11996221.0,39252.0,42.2,12.6,61.5,25.900000000000006
BE,LFRT,2047,11995865.0,38917.0,42.6,12.6,61.3,26.10000000000001
BE,LFRT,2048,11993426.0,38422.0,43.0,12.6,61.1,26.300000000000004
BE,LFRT,2049,11988654.0,38226.0,43.3,12.6,60.9,26.500000000000007
BE,LFRT,2050,11981767.0,37966.0,43.7,12.6,60.8,26.60000000000001
BE,LFRT,2051,11972631.0,38067.0,44.0,12.6,60.7,26.700000000000003
BE,LFRT,2052,11961574.0,37944.0,44.4,12.6,60.6,26.800000000000004
BE,LFRT,2053,11948388.0,38143.0,44.7,12.5,60.4,27.1
BE,LFRT,2054,11933466.0,38017.0,45.2,12.4,60.3,27.299999999999997
BE,LFRT,2055,11916645.0,38176.0,45.6,12.4,60.2,27.39999999999999
BE,LFRT,2056,11898434.0,38165.0,46.2,12.3,60.0,27.700000000000003
BE,LFRT,2057,11878935.0,38002.0,46.7,12.1,59.9,28.000000000000007
BE,LFRT,2058,11858270.0,37621.0,47.2,12.0,59.8,28.200000000000003
BE,LFRT,2059,11836487.0,37230.0,47.7,11.9,59.6,28.499999999999993
BE,LFRT,2060,11813835.0,37234.0,48.1,11.8,59.6,28.6
BE,LFRT,2061,11790898.0,37337.0,48.5,11.7,59.5,28.799999999999997
BE,LFRT,2062,11767999.0,37391.0,48.9,11.6,59.4,29.000000000000007
BE,LFRT,2063,11745216.0,37318.0,49.4,11.4,59.3,29.299999999999997
BE,LFRT,2064,11722504.0,37393.0,49.9,11.3,59.2,29.5
BE,LFRT,2065,11700107.0,37660.0,50.3,11.2,59.0,29.799999999999997
BE,LFRT,2066,11678234.0,37521.0,50.9,11.2,58.9,29.9
BE,LFRT,2067,11656475.0,37493.0,51.4,11.1,58.7,30.200000000000003
BE,LFRT,2068,11634924.0,37659.0,51.9,11.0,58.6,30.4
BE,LFRT,2069,11613668.0,38054.0,52.4,11.0,58.4,30.6
BE,LFRT,2070,11592855.0,38359.0,53.1,11.0,58.2,30.799999999999997
BE,LMIGR,2023,11730662.0,37428.0,30.9,16.5,63.8,19.700000000000003
BE,LMIGR,2024,11767018.0,22628.0,31.4,16.3,63.6,20.1
BE,LMIGR,2025,11787940.0,21561.0,32.1,16.1,63.5,20.400000000000006
BE,LMIGR,2026,11807209.0,20943.0,32.7,15.9,63.4,20.699999999999996
BE,LMIGR,2027,11825269.0,20048.0,33.3,15.7,63.2,21.099999999999994
BE,LMIGR,2028,11841833.0,20803.0,34.0,15.6,63.0,21.400000000000006
BE,LMIGR,2029,11858591.0,21277.0,34.7,15.4,62.8,21.799999999999997
BE,LMIGR,2030,11875248.0,21291.0,35.5,15.2,62.6,22.199999999999996
BE,LMIGR,2031,11891354.0,21125.0,36.2,15.1,62.3,22.60000000000001
BE,LMIGR,2032,11906786.0,21069.0,36.8,15.0,62.1,22.9
BE,LMIGR,2033,11921606.0,21200.0,37.4,14.9,61.9,23.199999999999996
