iso3,year,variable,value,era
AUS,1989,exp_gdp,32.778824,1974-95 crisis+bienestar
AUS,1990,exp_gdp,33.583073,1974-95 crisis+bienestar
AUS,1991,exp_gdp,35.774532,1974-95 crisis+bienestar
AUS,1992,exp_gdp,36.909687,1974-95 crisis+bienestar
AUS,1993,exp_gdp,36.23507,1974-95 crisis+bienestar
AUS,1994,exp_gdp,36.329605,1974-95 crisis+bienestar
AUS,1995,exp_gdp,35.772007,1974-95 crisis+bienestar
AUS,1996,exp_gdp,35.357464,1996-2007 pre-crisis
AUS,1997,exp_gdp,34.623714,1996-2007 pre-crisis
AUS,1998,exp_gdp,34.146084,1996-2007 pre-crisis
AUS,1999,exp_gdp,33.89913,1996-2007 pre-crisis
AUS,2000,exp_gdp,35.134464,1996-2007 pre-crisis
AUS,2001,exp_gdp,35.04227,1996-2007 pre-crisis
AUS,2002,exp_gdp,34.298843,1996-2007 pre-crisis
AUS,2003,exp_gdp,33.573364,1996-2007 pre-crisis
AUS,2004,exp_gdp,34.24642,1996-2007 pre-crisis
AUS,2005,exp_gdp,34.019768,1996-2007 pre-crisis
AUS,2006,exp_gdp,33.781094,1996-2007 pre-crisis
AUS,2007,exp_gdp,33.7923,1996-2007 pre-crisis
AUS,2008,exp_gdp,34.3793,2008-23 s.XXI crisis
AUS,2009,exp_gdp,37.316177,2008-23 s.XXI crisis
AUS,2010,exp_gdp,36.336136,2008-23 s.XXI crisis
AUS,2011,exp_gdp,36.141266,2008-23 s.XXI crisis
AUS,2012,exp_gdp,35.984238,2008-23 s.XXI crisis
AUS,2013,exp_gdp,35.33178,2008-23 s.XXI crisis
AUS,2014,exp_gdp,35.53106,2008-23 s.XXI crisis
AUS,2015,exp_gdp,35.753124,2008-23 s.XXI crisis
AUS,2016,exp_gdp,36.348385,2008-23 s.XXI crisis
AUS,2017,exp_gdp,35.891174,2008-23 s.XXI crisis
AUS,2018,exp_gdp,35.78332,2008-23 s.XXI crisis
AUS,2019,exp_gdp,36.07088,2008-23 s.XXI crisis
AUS,2020,exp_gdp,47.05378,2008-23 s.XXI crisis
AUS,2021,exp_gdp,39.87856,2008-23 s.XXI crisis
AUS,2022,exp_gdp,37.423923,2008-23 s.XXI crisis
AUS,2023,exp_gdp,37.746693,2008-23 s.XXI crisis
AUT,1900,exp_gdp,15.594592,1900-13 pre-WWI
AUT,1901,exp_gdp,16.260525,1900-13 pre-WWI
AUT,1902,exp_gdp,16.14231,1900-13 pre-WWI
AUT,1903,exp_gdp,16.11854,1900-13 pre-WWI
AUT,1904,exp_gdp,17.065819,1900-13 pre-WWI
AUT,1905,exp_gdp,15.04644,1900-13 pre-WWI
AUT,1906,exp_gdp,14.333063,1900-13 pre-WWI
AUT,1907,exp_gdp,17.951122,1900-13 pre-WWI
AUT,1908,exp_gdp,16.908722,1900-13 pre-WWI
AUT,1909,exp_gdp,22.236399,1900-13 pre-WWI
AUT,1910,exp_gdp,17.33349,1900-13 pre-WWI
AUT,1911,exp_gdp,17.084066,1900-13 pre-WWI
AUT,1912,exp_gdp,17.299248,1900-13 pre-WWI
AUT,1913,exp_gdp,39.150196,1900-13 pre-WWI
AUT,1924,exp_gdp,14.705534,1920-38 entreguerras
AUT,1925,exp_gdp,13.719798,1920-38 entreguerras
AUT,1926,exp_gdp,15.592337,1920-38 entreguerras
AUT,1927,exp_gdp,16.525885,1920-38 entreguerras
AUT,1928,exp_gdp,16.93606,1920-38 entreguerras
AUT,1929,exp_gdp,16.469446,1920-38 entreguerras
AUT,1930,exp_gdp,19.812687,1920-38 entreguerras
AUT,1931,exp_gdp,22.513536,1920-38 entreguerras
AUT,1932,exp_gdp,20.158983,1920-38 entreguerras
AUT,1933,exp_gdp,14.310508,1920-38 entreguerras
AUT,1934,exp_gdp,16.64778,1920-38 entreguerras
AUT,1935,exp_gdp,17.232546,1920-38 entreguerras
AUT,1936,exp_gdp,15.569055,1920-38 entreguerras
AUT,1937,exp_gdp,14.400696,1920-38 entreguerras
AUT,1948,exp_gdp,32.773243,1939-49 WWII
AUT,1949,exp_gdp,33.843544,1939-49 WWII
AUT,1950,exp_gdp,36.389565,1950-73 edad de oro
AUT,1951,exp_gdp,26.306034,1950-73 edad de oro
AUT,1952,exp_gdp,22.097736,1950-73 edad de oro
AUT,1953,exp_gdp,26.363733,1950-73 edad de oro
AUT,1954,exp_gdp,24.64477,1950-73 edad de oro
AUT,1955,exp_gdp,24.254713,1950-73 edad de oro
AUT,1956,exp_gdp,24.275507,1950-73 edad de oro
AUT,1957,exp_gdp,25.860968,1950-73 edad de oro
AUT,1958,exp_gdp,28.414778,1950-73 edad de oro
AUT,1959,exp_gdp,27.379374,1950-73 edad de oro
AUT,1960,exp_gdp,36.335606,1950-73 edad de oro
AUT,1961,exp_gdp,35.717136,1950-73 edad de oro
AUT,1962,exp_gdp,37.576332,1950-73 edad de oro
AUT,1963,exp_gdp,38.683826,1950-73 edad de oro
AUT,1964,exp_gdp,38.70715,1950-73 edad de oro
AUT,1965,exp_gdp,38.380665,1950-73 edad de oro
AUT,1966,exp_gdp,38.784878,1950-73 edad de oro
AUT,1967,exp_gdp,40.8038,1950-73 edad de oro
AUT,1968,exp_gdp,40.99489,1950-73 edad de oro
AUT,1969,exp_gdp,40.771782,1950-73 edad de oro
AUT,1970,exp_gdp,39.59666,1950-73 edad de oro
AUT,1971,exp_gdp,40.068718,1950-73 edad de oro
AUT,1972,exp_gdp,40.123806,1950-73 edad de oro
AUT,1973,exp_gdp,41.585304,1950-73 edad de oro
AUT,1974,exp_gdp,42.105034,1974-95 crisis+bienestar
AUT,1975,exp_gdp,46.22016,1974-95 crisis+bienestar
AUT,1976,exp_gdp,47.74868,1974-95 crisis+bienestar
AUT,1977,exp_gdp,47.358025,1974-95 crisis+bienestar
AUT,1978,exp_gdp,50.44771,1974-95 crisis+bienestar
AUT,1979,exp_gdp,49.39569,1974-95 crisis+bienestar
AUT,1980,exp_gdp,49.518463,1974-95 crisis+bienestar
AUT,1981,exp_gdp,50.91711,1974-95 crisis+bienestar
AUT,1982,exp_gdp,51.351353,1974-95 crisis+bienestar
AUT,1983,exp_gdp,51.81013,1974-95 crisis+bienestar
AUT,1984,exp_gdp,51.874798,1974-95 crisis+bienestar
AUT,1985,exp_gdp,52.79187,1974-95 crisis+bienestar
AUT,1986,exp_gdp,53.61596,1974-95 crisis+bienestar
AUT,1987,exp_gdp,53.772797,1974-95 crisis+bienestar
AUT,1988,exp_gdp,52.91764,1974-95 crisis+bienestar
AUT,1989,exp_gdp,51.425453,1974-95 crisis+bienestar
AUT,1990,exp_gdp,51.2533,1974-95 crisis+bienestar
AUT,1991,exp_gdp,52.389854,1974-95 crisis+bienestar
AUT,1992,exp_gdp,53.104446,1974-95 crisis+bienestar
AUT,1993,exp_gdp,56.1553,1974-95 crisis+bienestar
AUT,1994,exp_gdp,55.82104,1974-95 crisis+bienestar
AUT,1995,exp_gdp,56.016975,1974-95 crisis+bienestar
AUT,1996,exp_gdp,56.00579,1996-2007 pre-crisis
AUT,1997,exp_gdp,52.683765,1996-2007 pre-crisis
AUT,1998,exp_gdp,52.67678,1996-2007 pre-crisis
AUT,1999,exp_gdp,52.47985,1996-2007 pre-crisis
AUT,2000,exp_gdp,51.39979,1996-2007 pre-crisis
AUT,2001,exp_gdp,51.772022,1996-2007 pre-crisis
AUT,2002,exp_gdp,51.5826,1996-2007 pre-crisis
AUT,2003,exp_gdp,51.7425,1996-2007 pre-crisis
AUT,2004,exp_gdp,54.381042,1996-2007 pre-crisis
AUT,2005,exp_gdp,51.681225,1996-2007 pre-crisis
AUT,2006,exp_gdp,50.85914,1996-2007 pre-crisis
AUT,2007,exp_gdp,49.69895,1996-2007 pre-crisis
AUT,2008,exp_gdp,50.446705,2008-23 s.XXI crisis
AUT,2009,exp_gdp,54.63923,2008-23 s.XXI crisis
AUT,2010,exp_gdp,53.4207,2008-23 s.XXI crisis
AUT,2011,exp_gdp,51.334496,2008-23 s.XXI crisis
AUT,2012,exp_gdp,51.766335,2008-23 s.XXI crisis
AUT,2013,exp_gdp,52.465878,2008-23 s.XXI crisis
AUT,2014,exp_gdp,52.38501,2008-23 s.XXI crisis
AUT,2015,exp_gdp,51.247547,2008-23 s.XXI crisis
AUT,2016,exp_gdp,50.65161,2008-23 s.XXI crisis
AUT,2017,exp_gdp,49.76703,2008-23 s.XXI crisis
AUT,2018,exp_gdp,49.198353,2008-23 s.XXI crisis
AUT,2019,exp_gdp,49.075687,2008-23 s.XXI crisis
AUT,2020,exp_gdp,57.43633,2008-23 s.XXI crisis
AUT,2021,exp_gdp,56.055126,2008-23 s.XXI crisis
AUT,2022,exp_gdp,52.993095,2008-23 s.XXI crisis
AUT,2023,exp_gdp,52.61445,2008-23 s.XXI crisis
AZE,1994,exp_gdp,14.663,1974-95 crisis+bienestar
AZE,1995,exp_gdp,18.912,1974-95 crisis+bienestar
AZE,1996,exp_gdp,19.839,1996-2007 pre-crisis
AZE,1997,exp_gdp,18.524,1996-2007 pre-crisis
AZE,1998,exp_gdp,18.721,1996-2007 pre-crisis
AZE,1999,exp_gdp,19.505,1996-2007 pre-crisis
AZE,2000,exp_gdp,18.24,1996-2007 pre-crisis
AZE,2001,exp_gdp,16.785,1996-2007 pre-crisis
AZE,2002,exp_gdp,23.139,1996-2007 pre-crisis
AZE,2003,exp_gdp,21.662,1996-2007 pre-crisis
AZE,2004,exp_gdp,24.216,1996-2007 pre-crisis
AZE,2005,exp_gdp,22.498,1996-2007 pre-crisis
AZE,2006,exp_gdp,25.299,1996-2007 pre-crisis
AZE,2007,exp_gdp,26.068,1996-2007 pre-crisis
AZE,2008,exp_gdp,31.439,2008-23 s.XXI crisis
AZE,2009,exp_gdp,34.506,2008-23 s.XXI crisis
AZE,2010,exp_gdp,31.958,2008-23 s.XXI crisis
AZE,2011,exp_gdp,33.735,2008-23 s.XXI crisis
AZE,2012,exp_gdp,36.636,2008-23 s.XXI crisis
AZE,2013,exp_gdp,37.779,2008-23 s.XXI crisis
AZE,2014,exp_gdp,36.374,2008-23 s.XXI crisis
AZE,2015,exp_gdp,38.699,2008-23 s.XXI crisis
AZE,2016,exp_gdp,35.425,2008-23 s.XXI crisis
AZE,2017,exp_gdp,35.571,2008-23 s.XXI crisis
AZE,2018,exp_gdp,33.183,2008-23 s.XXI crisis
AZE,2019,exp_gdp,32.52,2008-23 s.XXI crisis
AZE,2020,exp_gdp,40.157,2008-23 s.XXI crisis
AZE,2021,exp_gdp,32.168,2008-23 s.XXI crisis
AZE,2022,exp_gdp,26.177,2008-23 s.XXI crisis
AZE,2023,exp_gdp,32.727,2008-23 s.XXI crisis
BDI,1980,exp_gdp,23.234081,1974-95 crisis+bienestar
BDI,1981,exp_gdp,19.782133,1974-95 crisis+bienestar
BDI,1982,exp_gdp,26.696545,1974-95 crisis+bienestar
BDI,1983,exp_gdp,30.55991,1974-95 crisis+bienestar
BDI,1984,exp_gdp,25.967173,1974-95 crisis+bienestar
BDI,1985,exp_gdp,22.759378,1974-95 crisis+bienestar
BDI,1986,exp_gdp,22.97584,1974-95 crisis+bienestar
BDI,1987,exp_gdp,29.21786,1974-95 crisis+bienestar
BDI,1988,exp_gdp,26.264217,1974-95 crisis+bienestar
BDI,1989,exp_gdp,26.684912,1974-95 crisis+bienestar
BDI,1990,exp_gdp,17.411,1974-95 crisis+bienestar
BDI,1991,exp_gdp,19.215,1974-95 crisis+bienestar
BDI,1992,exp_gdp,26.112,1974-95 crisis+bienestar
BDI,1993,exp_gdp,24.024,1974-95 crisis+bienestar
BDI,1994,exp_gdp,19.376,1974-95 crisis+bienestar
BDI,1995,exp_gdp,22.118,1974-95 crisis+bienestar
BDI,1996,exp_gdp,24.443,1996-2007 pre-crisis
BDI,1997,exp_gdp,18.778,1996-2007 pre-crisis
BDI,1998,exp_gdp,19.94,1996-2007 pre-crisis
BDI,1999,exp_gdp,20.457,1996-2007 pre-crisis
BDI,2000,exp_gdp,21.686,1996-2007 pre-crisis
BDI,2001,exp_gdp,22.657,1996-2007 pre-crisis
BDI,2002,exp_gdp,21.907,1996-2007 pre-crisis
BDI,2003,exp_gdp,33.904,1996-2007 pre-crisis
BDI,2004,exp_gdp,39.234,1996-2007 pre-crisis
BDI,2005,exp_gdp,33.142,1996-2007 pre-crisis
BDI,2006,exp_gdp,36.474,1996-2007 pre-crisis
BDI,2007,exp_gdp,38.965,1996-2007 pre-crisis
BDI,2008,exp_gdp,41.163,2008-23 s.XXI crisis
BDI,2009,exp_gdp,37.988,2008-23 s.XXI crisis
BDI,2010,exp_gdp,40.844,2008-23 s.XXI crisis
BDI,2011,exp_gdp,42.187,2008-23 s.XXI crisis
BDI,2012,exp_gdp,37.544,2008-23 s.XXI crisis
BDI,2013,exp_gdp,34.769,2008-23 s.XXI crisis
BDI,2014,exp_gdp,28.459,2008-23 s.XXI crisis
BDI,2015,exp_gdp,23.168,2008-23 s.XXI crisis
BDI,2016,exp_gdp,22.574,2008-23 s.XXI crisis
BDI,2017,exp_gdp,24.093,2008-23 s.XXI crisis
BDI,2018,exp_gdp,26.019,2008-23 s.XXI crisis
BDI,2019,exp_gdp,28.802,2008-23 s.XXI crisis
BDI,2020,exp_gdp,29.168,2008-23 s.XXI crisis
BDI,2021,exp_gdp,28.391,2008-23 s.XXI crisis
BDI,2022,exp_gdp,33.516,2008-23 s.XXI crisis
BDI,2023,exp_gdp,28.445,2008-23 s.XXI crisis
BEL,1900,exp_gdp,9.9522915,1900-13 pre-WWI
BEL,1901,exp_gdp,10.490435,1900-13 pre-WWI
BEL,1902,exp_gdp,10.729585,1900-13 pre-WWI
BEL,1903,exp_gdp,10.837048,1900-13 pre-WWI
BEL,1904,exp_gdp,8.591281,1900-13 pre-WWI
BEL,1905,exp_gdp,9.664142,1900-13 pre-WWI
BEL,1906,exp_gdp,10.811506,1900-13 pre-WWI
BEL,1907,exp_gdp,10.480501,1900-13 pre-WWI
BEL,1908,exp_gdp,10.411378,1900-13 pre-WWI
BEL,1909,exp_gdp,11.123972,1900-13 pre-WWI
BEL,1910,exp_gdp,10.835675,1900-13 pre-WWI
BEL,1911,exp_gdp,10.244332,1900-13 pre-WWI
BEL,1912,exp_gdp,10.612228,1900-13 pre-WWI
BEL,1913,exp_gdp,10.858579,1900-13 pre-WWI
BEL,1920,exp_gdp,38.362644,1920-38 entreguerras
BEL,1921,exp_gdp,34.42668,1920-38 entreguerras
BEL,1922,exp_gdp,30.028326,1920-38 entreguerras
BEL,1923,exp_gdp,25.155445,1920-38 entreguerras
BEL,1924,exp_gdp,31.66107,1920-38 entreguerras
BEL,1925,exp_gdp,29.952604,1920-38 entreguerras
BEL,1926,exp_gdp,26.478348,1920-38 entreguerras
BEL,1927,exp_gdp,19.387516,1920-38 entreguerras
BEL,1928,exp_gdp,13.4763975,1920-38 entreguerras
BEL,1929,exp_gdp,13.695182,1920-38 entreguerras
BEL,1930,exp_gdp,19.213707,1920-38 entreguerras
BEL,1931,exp_gdp,14.65945,1920-38 entreguerras
BEL,1932,exp_gdp,16.594381,1920-38 entreguerras
BEL,1933,exp_gdp,22.801249,1920-38 entreguerras
BEL,1934,exp_gdp,22.603806,1920-38 entreguerras
BEL,1935,exp_gdp,22.843126,1920-38 entreguerras
BEL,1936,exp_gdp,21.351778,1920-38 entreguerras
BEL,1937,exp_gdp,21.89416,1920-38 entreguerras
BEL,1938,exp_gdp,22.372252,1920-38 entreguerras
BEL,1939,exp_gdp,24.484175,1939-49 WWII
BEL,1941,exp_gdp,25.40374,1939-49 WWII
BEL,1942,exp_gdp,25.604746,1939-49 WWII
BEL,1943,exp_gdp,36.645256,1939-49 WWII
BEL,1944,exp_gdp,17.472843,1939-49 WWII
BEL,1945,exp_gdp,24.34474,1939-49 WWII
BEL,1946,exp_gdp,33.63812,1939-49 WWII
BEL,1947,exp_gdp,36.45853,1939-49 WWII
BEL,1948,exp_gdp,21.202856,1939-49 WWII
BEL,1949,exp_gdp,19.577503,1939-49 WWII
BEL,1950,exp_gdp,23.049768,1950-73 edad de oro
BEL,1951,exp_gdp,22.20522,1950-73 edad de oro
BEL,1952,exp_gdp,23.711098,1950-73 edad de oro
BEL,1953,exp_gdp,22.031097,1950-73 edad de oro
BEL,1954,exp_gdp,22.74312,1950-73 edad de oro
BEL,1955,exp_gdp,21.04329,1950-73 edad de oro
BEL,1956,exp_gdp,20.045906,1950-73 edad de oro
BEL,1957,exp_gdp,19.817326,1950-73 edad de oro
BEL,1958,exp_gdp,22.533298,1950-73 edad de oro
BEL,1959,exp_gdp,24.763533,1950-73 edad de oro
BEL,1960,exp_gdp,24.031654,1950-73 edad de oro
BEL,1961,exp_gdp,22.379774,1950-73 edad de oro
BEL,1962,exp_gdp,22.764204,1950-73 edad de oro
BEL,1963,exp_gdp,23.409336,1950-73 edad de oro
BEL,1964,exp_gdp,22.826157,1950-73 edad de oro
BEL,1965,exp_gdp,23.777687,1950-73 edad de oro
BEL,1966,exp_gdp,25.493841,1950-73 edad de oro
BEL,1967,exp_gdp,25.869081,1950-73 edad de oro
BEL,1968,exp_gdp,27.075068,1950-73 edad de oro
BEL,1969,exp_gdp,26.911194,1950-73 edad de oro
BEL,1970,exp_gdp,43.262043,1950-73 edad de oro
BEL,1971,exp_gdp,44.55576,1950-73 edad de oro
BEL,1972,exp_gdp,45.972557,1950-73 edad de oro
BEL,1973,exp_gdp,45.677013,1950-73 edad de oro
BEL,1974,exp_gdp,45.13847,1974-95 crisis+bienestar
BEL,1975,exp_gdp,50.983257,1974-95 crisis+bienestar
BEL,1976,exp_gdp,51.285492,1974-95 crisis+bienestar
BEL,1977,exp_gdp,53.087734,1974-95 crisis+bienestar
BEL,1978,exp_gdp,54.663757,1974-95 crisis+bienestar
BEL,1979,exp_gdp,56.83121,1974-95 crisis+bienestar
BEL,1980,exp_gdp,56.896957,1974-95 crisis+bienestar
BEL,1981,exp_gdp,63.223083,1974-95 crisis+bienestar
BEL,1982,exp_gdp,60.881992,1974-95 crisis+bienestar
BEL,1983,exp_gdp,63.268375,1974-95 crisis+bienestar
BEL,1984,exp_gdp,59.392147,1974-95 crisis+bienestar
BEL,1985,exp_gdp,59.094444,1974-95 crisis+bienestar
BEL,1986,exp_gdp,58.238003,1974-95 crisis+bienestar
BEL,1987,exp_gdp,56.271416,1974-95 crisis+bienestar
BEL,1988,exp_gdp,54.48555,1974-95 crisis+bienestar
BEL,1989,exp_gdp,52.865906,1974-95 crisis+bienestar
BEL,1990,exp_gdp,52.846954,1974-95 crisis+bienestar
BEL,1991,exp_gdp,54.02154,1974-95 crisis+bienestar
BEL,1992,exp_gdp,54.259617,1974-95 crisis+bienestar
BEL,1993,exp_gdp,55.40456,1974-95 crisis+bienestar
BEL,1994,exp_gdp,53.037292,1974-95 crisis+bienestar
BEL,1995,exp_gdp,52.644817,1974-95 crisis+bienestar
BEL,1996,exp_gdp,53.052143,1996-2007 pre-crisis
BEL,1997,exp_gdp,51.60166,1996-2007 pre-crisis
BEL,1998,exp_gdp,50.959316,1996-2007 pre-crisis
BEL,1999,exp_gdp,50.496723,1996-2007 pre-crisis
BEL,2000,exp_gdp,49.398308,1996-2007 pre-crisis
BEL,2001,exp_gdp,49.379387,1996-2007 pre-crisis
BEL,2002,exp_gdp,49.903553,1996-2007 pre-crisis
BEL,2003,exp_gdp,51.047367,1996-2007 pre-crisis
BEL,2004,exp_gdp,49.318897,1996-2007 pre-crisis
BEL,2005,exp_gdp,51.86197,1996-2007 pre-crisis
BEL,2006,exp_gdp,48.789394,1996-2007 pre-crisis
BEL,2007,exp_gdp,48.562927,1996-2007 pre-crisis
BEL,2008,exp_gdp,50.775337,2008-23 s.XXI crisis
BEL,2009,exp_gdp,54.53039,2008-23 s.XXI crisis
BEL,2010,exp_gdp,53.902462,2008-23 s.XXI crisis
BEL,2011,exp_gdp,55.027256,2008-23 s.XXI crisis
BEL,2012,exp_gdp,56.245068,2008-23 s.XXI crisis
BEL,2013,exp_gdp,55.902065,2008-23 s.XXI crisis
BEL,2014,exp_gdp,55.416546,2008-23 s.XXI crisis
BEL,2015,exp_gdp,53.880943,2008-23 s.XXI crisis
BEL,2016,exp_gdp,53.378334,2008-23 s.XXI crisis
BEL,2017,exp_gdp,52.25433,2008-23 s.XXI crisis
BEL,2018,exp_gdp,52.451035,2008-23 s.XXI crisis
BEL,2019,exp_gdp,51.751358,2008-23 s.XXI crisis
BEL,2020,exp_gdp,58.452965,2008-23 s.XXI crisis
BEL,2021,exp_gdp,54.93075,2008-23 s.XXI crisis
BEL,2022,exp_gdp,52.240784,2008-23 s.XXI crisis
BEL,2023,exp_gdp,53.259113,2008-23 s.XXI crisis
BEN,1965,exp_gdp,3.125,1950-73 edad de oro
BEN,1966,exp_gdp,2.825506,1950-73 edad de oro
BEN,1967,exp_gdp,2.6067245,1950-73 edad de oro
BEN,1968,exp_gdp,2.7646418,1950-73 edad de oro
BEN,1969,exp_gdp,3.2885432,1950-73 edad de oro
BEN,1970,exp_gdp,3.3945272,1950-73 edad de oro
BEN,1971,exp_gdp,3.7609842,1950-73 edad de oro
BEN,1972,exp_gdp,3.8639367,1950-73 edad de oro
BEN,1973,exp_gdp,4.0152965,1950-73 edad de oro
BEN,1974,exp_gdp,4.3438077,1974-95 crisis+bienestar
BEN,1975,exp_gdp,9.3911915,1974-95 crisis+bienestar
BEN,1976,exp_gdp,11.560694,1974-95 crisis+bienestar
BEN,1977,exp_gdp,13.761468,1974-95 crisis+bienestar
BEN,1978,exp_gdp,11.544273,1974-95 crisis+bienestar
BEN,1979,exp_gdp,15.229722,1974-95 crisis+bienestar
BEN,1980,exp_gdp,20.844397,1974-95 crisis+bienestar
BEN,1981,exp_gdp,17.683956,1974-95 crisis+bienestar
BEN,1982,exp_gdp,24.551464,1974-95 crisis+bienestar
BEN,1983,exp_gdp,27.67218,1974-95 crisis+bienestar
BEN,1984,exp_gdp,27.672235,1974-95 crisis+bienestar
BEN,1985,exp_gdp,23.733503,1974-95 crisis+bienestar
BEN,1986,exp_gdp,22.921442,1974-95 crisis+bienestar
BEN,1987,exp_gdp,23.778296,1974-95 crisis+bienestar
BEN,1988,exp_gdp,22.00859,1974-95 crisis+bienestar
BEN,1989,exp_gdp,17.08,1974-95 crisis+bienestar
BEN,1990,exp_gdp,18.122,1974-95 crisis+bienestar
BEN,1991,exp_gdp,17.226,1974-95 crisis+bienestar
BEN,1992,exp_gdp,18.402,1974-95 crisis+bienestar
BEN,1993,exp_gdp,16.378,1974-95 crisis+bienestar
BEN,1994,exp_gdp,18.531,1974-95 crisis+bienestar
BEN,1995,exp_gdp,20.196,1974-95 crisis+bienestar
BEN,1996,exp_gdp,18.151,1996-2007 pre-crisis
BEN,1997,exp_gdp,17.349,1996-2007 pre-crisis
BEN,1998,exp_gdp,14.884,1996-2007 pre-crisis
BEN,1999,exp_gdp,10.746,1996-2007 pre-crisis
BEN,2000,exp_gdp,15.641,1996-2007 pre-crisis
BEN,2001,exp_gdp,15.447,1996-2007 pre-crisis
BEN,2002,exp_gdp,15.284,1996-2007 pre-crisis
BEN,2003,exp_gdp,13.686,1996-2007 pre-crisis
BEN,2004,exp_gdp,13.36,1996-2007 pre-crisis
BEN,2005,exp_gdp,14.139,1996-2007 pre-crisis
BEN,2006,exp_gdp,13.006,1996-2007 pre-crisis
BEN,2007,exp_gdp,15.809,1996-2007 pre-crisis
BEN,2008,exp_gdp,14.549,2008-23 s.XXI crisis
BEN,2009,exp_gdp,16.997,2008-23 s.XXI crisis
BEN,2010,exp_gdp,14.076,2008-23 s.XXI crisis
BEN,2011,exp_gdp,14.728,2008-23 s.XXI crisis
BEN,2012,exp_gdp,14.236,2008-23 s.XXI crisis
BEN,2013,exp_gdp,14.894,2008-23 s.XXI crisis
BEN,2014,exp_gdp,14.225,2008-23 s.XXI crisis
BEN,2015,exp_gdp,18.153,2008-23 s.XXI crisis
BEN,2016,exp_gdp,15.428,2008-23 s.XXI crisis
BEN,2017,exp_gdp,17.689,2008-23 s.XXI crisis
BEN,2018,exp_gdp,16.466,2008-23 s.XXI crisis
BEN,2019,exp_gdp,14.298,2008-23 s.XXI crisis
BEN,2020,exp_gdp,19.071,2008-23 s.XXI crisis
BEN,2021,exp_gdp,19.855,2008-23 s.XXI crisis
BEN,2022,exp_gdp,19.864,2008-23 s.XXI crisis
BEN,2023,exp_gdp,19.17,2008-23 s.XXI crisis
BFA,1954,exp_gdp,4.715938,1950-73 edad de oro
BFA,1957,exp_gdp,7.439683,1950-73 edad de oro
BFA,1961,exp_gdp,12.418301,1950-73 edad de oro
BFA,1962,exp_gdp,12.923077,1950-73 edad de oro
BFA,1963,exp_gdp,13.114754,1950-73 edad de oro
BFA,1964,exp_gdp,13.439306,1950-73 edad de oro
BFA,1965,exp_gdp,12.981455,1950-73 edad de oro
BFA,1966,exp_gdp,11.62465,1950-73 edad de oro
BFA,1967,exp_gdp,10.729613,1950-73 edad de oro
BFA,1968,exp_gdp,9.765142,1950-73 edad de oro
BFA,1969,exp_gdp,11.015912,1950-73 edad de oro
BFA,1970,exp_gdp,10.619469,1950-73 edad de oro
BFA,1971,exp_gdp,10.04016,1950-73 edad de oro
BFA,1972,exp_gdp,10.753769,1950-73 edad de oro
BFA,1973,exp_gdp,12.717949,1950-73 edad de oro
BFA,1974,exp_gdp,12.226277,1974-95 crisis+bienestar
BFA,1975,exp_gdp,11.054421,1974-95 crisis+bienestar
BFA,1976,exp_gdp,15.285326,1974-95 crisis+bienestar
BFA,1977,exp_gdp,16.133081,1974-95 crisis+bienestar
BFA,1978,exp_gdp,13.842696,1974-95 crisis+bienestar
BFA,1979,exp_gdp,14.09901,1974-95 crisis+bienestar
BFA,1980,exp_gdp,36.383682,1974-95 crisis+bienestar
BFA,1981,exp_gdp,36.414047,1974-95 crisis+bienestar
BFA,1982,exp_gdp,41.839596,1974-95 crisis+bienestar
BFA,1983,exp_gdp,43.963253,1974-95 crisis+bienestar
BFA,1984,exp_gdp,42.78034,1974-95 crisis+bienestar
BFA,1985,exp_gdp,11.47,1974-95 crisis+bienestar
BFA,1986,exp_gdp,16.31,1974-95 crisis+bienestar
BFA,1987,exp_gdp,19.232,1974-95 crisis+bienestar
BFA,1988,exp_gdp,16.209,1974-95 crisis+bienestar
BFA,1989,exp_gdp,14.183,1974-95 crisis+bienestar
BFA,1990,exp_gdp,18.422,1974-95 crisis+bienestar
BFA,1991,exp_gdp,16.969,1974-95 crisis+bienestar
BFA,1992,exp_gdp,16.75,1974-95 crisis+bienestar
BFA,1993,exp_gdp,17.865,1974-95 crisis+bienestar
BFA,1994,exp_gdp,17.83,1974-95 crisis+bienestar
BFA,1995,exp_gdp,19.435,1974-95 crisis+bienestar
BFA,1996,exp_gdp,19.752,1996-2007 pre-crisis
BFA,1997,exp_gdp,20.026,1996-2007 pre-crisis
BFA,1998,exp_gdp,19.741,1996-2007 pre-crisis
BFA,1999,exp_gdp,21.394,1996-2007 pre-crisis
BFA,2000,exp_gdp,19.827,1996-2007 pre-crisis
BFA,2001,exp_gdp,19.66,1996-2007 pre-crisis
BFA,2002,exp_gdp,19.467,1996-2007 pre-crisis
BFA,2003,exp_gdp,17.598,1996-2007 pre-crisis
BFA,2004,exp_gdp,20.257,1996-2007 pre-crisis
BFA,2005,exp_gdp,20.217,1996-2007 pre-crisis
BFA,2006,exp_gdp,21.878,1996-2007 pre-crisis
BFA,2007,exp_gdp,22.838,1996-2007 pre-crisis
BFA,2008,exp_gdp,18.591,2008-23 s.XXI crisis
BFA,2009,exp_gdp,21.519,2008-23 s.XXI crisis
BFA,2010,exp_gdp,21.655,2008-23 s.XXI crisis
BFA,2011,exp_gdp,20.436,2008-23 s.XXI crisis
BFA,2012,exp_gdp,22.668,2008-23 s.XXI crisis
