ccaa,anyo,quarter,variable,valor
Aragón,2017,4,precio_eur_m2,102.66
Aragón,2018,1,precio_eur_m2,111.58
Aragón,2018,2,precio_eur_m2,131.18
Aragón,2018,3,precio_eur_m2,86.31
Aragón,2018,4,precio_eur_m2,104.73
Aragón,2019,1,precio_eur_m2,101.65
Aragón,2019,2,precio_eur_m2,101.44
Aragón,2019,3,precio_eur_m2,137.6
Aragón,2019,4,precio_eur_m2,111.57
Aragón,2020,1,precio_eur_m2,115.05
Aragón,2020,2,precio_eur_m2,89.93
Aragón,2020,3,precio_eur_m2,114.97
Aragón,2020,4,precio_eur_m2,97.49
Aragón,2021,1,precio_eur_m2,72.59
Aragón,2021,2,precio_eur_m2,122.92
Aragón,2021,3,precio_eur_m2,97.34
Aragón,2021,4,precio_eur_m2,95.75
Aragón,2022,1,precio_eur_m2,86.41
Aragón,2022,2,precio_eur_m2,120.1
Aragón,2022,3,precio_eur_m2,129.29
Aragón,2022,4,precio_eur_m2,105.16
Aragón,2023,1,precio_eur_m2,109.06
Aragón,2023,2,precio_eur_m2,100.67
Aragón,2023,3,precio_eur_m2,91.02
Aragón,2023,4,precio_eur_m2,127.61
Aragón,2024,1,precio_eur_m2,108.34
Aragón,2024,2,precio_eur_m2,134.21
Aragón,2024,3,precio_eur_m2,104.35
Aragón,2024,4,precio_eur_m2,41.28
Aragón,2025,1,precio_eur_m2,114.96
Aragón,2025,2,precio_eur_m2,119.33
Aragón,2025,3,precio_eur_m2,124.82
Aragón,2025,4,precio_eur_m2,105.42
Aragón,2026,1,precio_eur_m2,134.44
Aragón,2026,2,precio_eur_m2,27.5
Aragón,2026,3,precio_eur_m2,16.9
"Asturias, Principado de",2004,1,precio_eur_m2,277.16
"Asturias, Principado de",2004,2,precio_eur_m2,292.66
"Asturias, Principado de",2004,3,precio_eur_m2,300.44
"Asturias, Principado de",2004,4,precio_eur_m2,265.71
"Asturias, Principado de",2005,1,precio_eur_m2,245.77
"Asturias, Principado de",2005,2,precio_eur_m2,262.44
"Asturias, Principado de",2005,3,precio_eur_m2,250.42
"Asturias, Principado de",2005,4,precio_eur_m2,232.99
"Asturias, Principado de",2006,1,precio_eur_m2,213.55
"Asturias, Principado de",2006,2,precio_eur_m2,255.81
"Asturias, Principado de",2006,3,precio_eur_m2,240.03
"Asturias, Principado de",2006,4,precio_eur_m2,269.85
"Asturias, Principado de",2007,1,precio_eur_m2,265.87
"Asturias, Principado de",2007,2,precio_eur_m2,283.95
"Asturias, Principado de",2007,3,precio_eur_m2,293.32
"Asturias, Principado de",2007,4,precio_eur_m2,260.91
"Asturias, Principado de",2008,1,precio_eur_m2,277.6
"Asturias, Principado de",2008,2,precio_eur_m2,308.64
"Asturias, Principado de",2008,3,precio_eur_m2,271.88
"Asturias, Principado de",2008,4,precio_eur_m2,295.54
"Asturias, Principado de",2009,1,precio_eur_m2,284.5
"Asturias, Principado de",2009,2,precio_eur_m2,304.9
"Asturias, Principado de",2009,3,precio_eur_m2,362.51
"Asturias, Principado de",2009,4,precio_eur_m2,221.47
"Asturias, Principado de",2010,1,precio_eur_m2,210.2
"Asturias, Principado de",2010,2,precio_eur_m2,298.78
"Asturias, Principado de",2010,3,precio_eur_m2,199.13
"Asturias, Principado de",2010,4,precio_eur_m2,171.43
"Asturias, Principado de",2011,1,precio_eur_m2,175.01
"Asturias, Principado de",2011,2,precio_eur_m2,238.62
"Asturias, Principado de",2011,3,precio_eur_m2,171.87
"Asturias, Principado de",2011,4,precio_eur_m2,128.37
"Asturias, Principado de",2012,1,precio_eur_m2,199.26
"Asturias, Principado de",2012,2,precio_eur_m2,151.17
"Asturias, Principado de",2012,3,precio_eur_m2,153.27
"Asturias, Principado de",2012,4,precio_eur_m2,139.28
"Asturias, Principado de",2013,1,precio_eur_m2,127.2
"Asturias, Principado de",2013,2,precio_eur_m2,110.92
"Asturias, Principado de",2013,3,precio_eur_m2,101.25
"Asturias, Principado de",2013,4,precio_eur_m2,138.45
"Asturias, Principado de",2014,1,precio_eur_m2,63.78
"Asturias, Principado de",2014,2,precio_eur_m2,113.42
"Asturias, Principado de",2014,3,precio_eur_m2,100.81
"Asturias, Principado de",2014,4,precio_eur_m2,117.91
"Asturias, Principado de",2015,1,precio_eur_m2,144.65
"Asturias, Principado de",2015,2,precio_eur_m2,126.73
"Asturias, Principado de",2015,3,precio_eur_m2,120.48
"Asturias, Principado de",2015,4,precio_eur_m2,81.6
"Asturias, Principado de",2016,1,precio_eur_m2,124.04
"Asturias, Principado de",2016,2,precio_eur_m2,91.68
"Asturias, Principado de",2016,3,precio_eur_m2,102.67
"Asturias, Principado de",2016,4,precio_eur_m2,116.37
"Asturias, Principado de",2017,1,precio_eur_m2,80.57
"Asturias, Principado de",2017,2,precio_eur_m2,132.48
"Asturias, Principado de",2017,3,precio_eur_m2,114.51
"Asturias, Principado de",2017,4,precio_eur_m2,93.15
"Asturias, Principado de",2018,1,precio_eur_m2,131.82
"Asturias, Principado de",2018,2,precio_eur_m2,138.27
"Asturias, Principado de",2018,3,precio_eur_m2,97.98
"Asturias, Principado de",2018,4,precio_eur_m2,86.9
"Asturias, Principado de",2019,1,precio_eur_m2,76.48
"Asturias, Principado de",2019,2,precio_eur_m2,74.97
"Asturias, Principado de",2019,3,precio_eur_m2,134.18
"Asturias, Principado de",2019,4,precio_eur_m2,114.7
"Asturias, Principado de",2020,1,precio_eur_m2,102.25
"Asturias, Principado de",2020,2,precio_eur_m2,107.9
"Asturias, Principado de",2020,3,precio_eur_m2,96.25
"Asturias, Principado de",2020,4,precio_eur_m2,90.29
"Asturias, Principado de",2021,1,precio_eur_m2,111.88
"Asturias, Principado de",2021,2,precio_eur_m2,141.41
"Asturias, Principado de",2021,3,precio_eur_m2,102.35
"Asturias, Principado de",2021,4,precio_eur_m2,107.5
"Asturias, Principado de",2022,1,precio_eur_m2,107.22
"Asturias, Principado de",2022,2,precio_eur_m2,140.23
"Asturias, Principado de",2022,3,precio_eur_m2,114.15
"Asturias, Principado de",2022,4,precio_eur_m2,117.5
"Asturias, Principado de",2023,1,precio_eur_m2,105.65
"Asturias, Principado de",2023,2,precio_eur_m2,74.8
"Asturias, Principado de",2023,3,precio_eur_m2,136.65
"Asturias, Principado de",2023,4,precio_eur_m2,142.59
"Asturias, Principado de",2024,1,precio_eur_m2,148.14
"Asturias, Principado de",2024,2,precio_eur_m2,135.13
"Asturias, Principado de",2024,3,precio_eur_m2,164.54
"Asturias, Principado de",2024,4,precio_eur_m2,106.29
"Asturias, Principado de",2025,1,precio_eur_m2,131.37
"Asturias, Principado de",2025,2,precio_eur_m2,125.03
"Asturias, Principado de",2025,3,precio_eur_m2,158.36
"Asturias, Principado de",2025,4,precio_eur_m2,127.48
"Asturias, Principado de",2026,1,precio_eur_m2,145.41
"Asturias, Principado de",2026,2,precio_eur_m2,14.1
"Asturias, Principado de",2026,3,precio_eur_m2,10.7
"Balears, Illes",2004,1,precio_eur_m2,243.39
"Balears, Illes",2004,2,precio_eur_m2,314.49
"Balears, Illes",2004,3,precio_eur_m2,266.91
"Balears, Illes",2004,4,precio_eur_m2,254.97
"Balears, Illes",2005,1,precio_eur_m2,294.77
"Balears, Illes",2005,2,precio_eur_m2,288.54
"Balears, Illes",2005,3,precio_eur_m2,265.01
"Balears, Illes",2005,4,precio_eur_m2,278.69
"Balears, Illes",2006,1,precio_eur_m2,337.35
"Balears, Illes",2006,2,precio_eur_m2,333.43
"Balears, Illes",2006,3,precio_eur_m2,300.7
"Balears, Illes",2006,4,precio_eur_m2,322.38
"Balears, Illes",2007,1,precio_eur_m2,319.18
"Balears, Illes",2007,2,precio_eur_m2,311.96
"Balears, Illes",2007,3,precio_eur_m2,313.76
"Balears, Illes",2007,4,precio_eur_m2,352.84
"Balears, Illes",2008,1,precio_eur_m2,319.33
"Balears, Illes",2008,2,precio_eur_m2,313.85
"Balears, Illes",2008,3,precio_eur_m2,331.43
"Balears, Illes",2008,4,precio_eur_m2,306.4
"Balears, Illes",2009,1,precio_eur_m2,306.8
"Balears, Illes",2009,2,precio_eur_m2,302.1
"Balears, Illes",2009,3,precio_eur_m2,316.91
"Balears, Illes",2009,4,precio_eur_m2,262.87
"Balears, Illes",2010,1,precio_eur_m2,294.75
"Balears, Illes",2010,2,precio_eur_m2,272.73
"Balears, Illes",2010,3,precio_eur_m2,239.92
"Balears, Illes",2010,4,precio_eur_m2,248.52
"Balears, Illes",2011,1,precio_eur_m2,267.86
"Balears, Illes",2011,2,precio_eur_m2,296.72
"Balears, Illes",2011,3,precio_eur_m2,236.7
"Balears, Illes",2011,4,precio_eur_m2,255.8
"Balears, Illes",2012,1,precio_eur_m2,220.43
"Balears, Illes",2012,2,precio_eur_m2,170.61
"Balears, Illes",2012,3,precio_eur_m2,195.04
"Balears, Illes",2012,4,precio_eur_m2,254.74
"Balears, Illes",2013,1,precio_eur_m2,225.83
"Balears, Illes",2013,2,precio_eur_m2,232.31
"Balears, Illes",2013,3,precio_eur_m2,213.44
"Balears, Illes",2013,4,precio_eur_m2,268.29
"Balears, Illes",2014,1,precio_eur_m2,233.67
"Balears, Illes",2014,2,precio_eur_m2,255.69
"Balears, Illes",2014,3,precio_eur_m2,246.03
"Balears, Illes",2014,4,precio_eur_m2,213.85
"Balears, Illes",2015,1,precio_eur_m2,255.59
"Balears, Illes",2015,2,precio_eur_m2,266.91
"Balears, Illes",2015,3,precio_eur_m2,272.26
"Balears, Illes",2015,4,precio_eur_m2,254.18
"Balears, Illes",2016,1,precio_eur_m2,225.97
"Balears, Illes",2016,2,precio_eur_m2,244.16
"Balears, Illes",2016,3,precio_eur_m2,256.76
"Balears, Illes",2016,4,precio_eur_m2,237.04
"Balears, Illes",2017,1,precio_eur_m2,266.25
"Balears, Illes",2017,2,precio_eur_m2,274.2
"Balears, Illes",2017,3,precio_eur_m2,256.03
"Balears, Illes",2017,4,precio_eur_m2,266.34
"Balears, Illes",2018,1,precio_eur_m2,263.65
"Balears, Illes",2018,2,precio_eur_m2,273.04
"Balears, Illes",2018,3,precio_eur_m2,258.52
"Balears, Illes",2018,4,precio_eur_m2,262.4
"Balears, Illes",2019,1,precio_eur_m2,276.48
"Balears, Illes",2019,2,precio_eur_m2,284.95
"Balears, Illes",2019,3,precio_eur_m2,298.86
"Balears, Illes",2019,4,precio_eur_m2,286.14
"Balears, Illes",2020,1,precio_eur_m2,290.65
"Balears, Illes",2020,2,precio_eur_m2,263.15
"Balears, Illes",2020,3,precio_eur_m2,272.78
"Balears, Illes",2020,4,precio_eur_m2,296.68
"Balears, Illes",2021,1,precio_eur_m2,294.74
"Balears, Illes",2021,2,precio_eur_m2,313.82
"Balears, Illes",2021,3,precio_eur_m2,276.49
"Balears, Illes",2021,4,precio_eur_m2,308.55
"Balears, Illes",2022,1,precio_eur_m2,329.15
"Balears, Illes",2022,2,precio_eur_m2,340.04
"Balears, Illes",2022,3,precio_eur_m2,335.97
"Balears, Illes",2022,4,precio_eur_m2,340.86
"Balears, Illes",2023,1,precio_eur_m2,332.75
"Balears, Illes",2023,2,precio_eur_m2,313.99
"Balears, Illes",2023,3,precio_eur_m2,332.71
"Balears, Illes",2023,4,precio_eur_m2,304.28
"Balears, Illes",2024,1,precio_eur_m2,360.12
"Balears, Illes",2024,2,precio_eur_m2,340.54
"Balears, Illes",2024,3,precio_eur_m2,367.31
"Balears, Illes",2024,4,precio_eur_m2,386.62
"Balears, Illes",2025,1,precio_eur_m2,383.61
"Balears, Illes",2025,2,precio_eur_m2,445.24
"Balears, Illes",2025,3,precio_eur_m2,374.95
"Balears, Illes",2025,4,precio_eur_m2,387.69
"Balears, Illes",2026,1,precio_eur_m2,448.97
"Balears, Illes",2026,2,precio_eur_m2,15.8
"Balears, Illes",2026,3,precio_eur_m2,17.0
Canarias,2004,1,precio_eur_m2,260.88
Canarias,2004,2,precio_eur_m2,278.58
Canarias,2004,3,precio_eur_m2,278.58
Canarias,2004,4,precio_eur_m2,285.8
Canarias,2005,1,precio_eur_m2,308.39
Canarias,2005,2,precio_eur_m2,303.27
Canarias,2005,3,precio_eur_m2,341.01
Canarias,2005,4,precio_eur_m2,315.88
Canarias,2006,1,precio_eur_m2,345.95
Canarias,2006,2,precio_eur_m2,348.12
Canarias,2006,3,precio_eur_m2,366.8
Canarias,2006,4,precio_eur_m2,370.47
Canarias,2007,1,precio_eur_m2,371.61
Canarias,2007,2,precio_eur_m2,356.41
Canarias,2007,3,precio_eur_m2,378.92
Canarias,2007,4,precio_eur_m2,405.37
Canarias,2008,1,precio_eur_m2,397.94
Canarias,2008,2,precio_eur_m2,398.64
Canarias,2008,3,precio_eur_m2,380.54
Canarias,2008,4,precio_eur_m2,429.36
Canarias,2009,1,precio_eur_m2,367.4
Canarias,2009,2,precio_eur_m2,376.7
Canarias,2009,3,precio_eur_m2,358.77
Canarias,2009,4,precio_eur_m2,280.88
Canarias,2010,1,precio_eur_m2,262.52
Canarias,2010,2,precio_eur_m2,288.82
Canarias,2010,3,precio_eur_m2,228.95
Canarias,2010,4,precio_eur_m2,217.35
Canarias,2011,1,precio_eur_m2,252.15
Canarias,2011,2,precio_eur_m2,224.31
Canarias,2011,3,precio_eur_m2,224.93
Canarias,2011,4,precio_eur_m2,223.32
Canarias,2012,1,precio_eur_m2,206.11
Canarias,2012,2,precio_eur_m2,214.52
Canarias,2012,3,precio_eur_m2,206.11
Canarias,2012,4,precio_eur_m2,217.87
Canarias,2013,1,precio_eur_m2,171.62
Canarias,2013,2,precio_eur_m2,192.72
Canarias,2013,3,precio_eur_m2,182.39
Canarias,2013,4,precio_eur_m2,183.88
Canarias,2014,1,precio_eur_m2,150.39
Canarias,2014,2,precio_eur_m2,185.3
Canarias,2014,3,precio_eur_m2,183.39
Canarias,2014,4,precio_eur_m2,151.63
Canarias,2015,1,precio_eur_m2,188.48
Canarias,2015,2,precio_eur_m2,167.1
Canarias,2015,3,precio_eur_m2,165.65
Canarias,2015,4,precio_eur_m2,185.28
Canarias,2016,1,precio_eur_m2,189.26
Canarias,2016,2,precio_eur_m2,179.99
Canarias,2016,3,precio_eur_m2,128.2
Canarias,2016,4,precio_eur_m2,167.33
Canarias,2017,1,precio_eur_m2,184.52
Canarias,2017,2,precio_eur_m2,197.21
Canarias,2017,3,precio_eur_m2,196.1
Canarias,2017,4,precio_eur_m2,213.08
Canarias,2018,1,precio_eur_m2,195.58
Canarias,2018,2,precio_eur_m2,210.53
Canarias,2018,3,precio_eur_m2,199.41
Canarias,2018,4,precio_eur_m2,184.9
Canarias,2019,1,precio_eur_m2,206.5
Canarias,2019,2,precio_eur_m2,222.01
Canarias,2019,3,precio_eur_m2,244.58
Canarias,2019,4,precio_eur_m2,204.46
Canarias,2020,1,precio_eur_m2,227.61
Canarias,2020,2,precio_eur_m2,163.72
Canarias,2020,3,precio_eur_m2,201.15
Canarias,2020,4,precio_eur_m2,230.15
Canarias,2021,1,precio_eur_m2,175.09
Canarias,2021,2,precio_eur_m2,202.06
Canarias,2021,3,precio_eur_m2,170.74
Canarias,2021,4,precio_eur_m2,209.12
Canarias,2022,1,precio_eur_m2,216.92
Canarias,2022,2,precio_eur_m2,226.48
Canarias,2022,3,precio_eur_m2,216.38
Canarias,2022,4,precio_eur_m2,240.46
Canarias,2023,1,precio_eur_m2,225.44
Canarias,2023,2,precio_eur_m2,215.24
Canarias,2023,3,precio_eur_m2,250.61
Canarias,2023,4,precio_eur_m2,250.8
Canarias,2024,1,precio_eur_m2,226.98
Canarias,2024,2,precio_eur_m2,243.64
Canarias,2024,3,precio_eur_m2,228.76
Canarias,2024,4,precio_eur_m2,260.97
Canarias,2025,1,precio_eur_m2,258.1
Canarias,2025,2,precio_eur_m2,270.56
Canarias,2025,3,precio_eur_m2,230.13
Canarias,2025,4,precio_eur_m2,247.36
Canarias,2026,1,precio_eur_m2,281.19
Canarias,2026,2,precio_eur_m2,13.7
Canarias,2026,3,precio_eur_m2,8.9
Cantabria,2004,1,precio_eur_m2,120.44
Cantabria,2004,2,precio_eur_m2,116.08
Cantabria,2004,3,precio_eur_m2,131.54
Cantabria,2004,4,precio_eur_m2,124.54
Cantabria,2005,1,precio_eur_m2,147.88
Cantabria,2005,2,precio_eur_m2,150.19
Cantabria,2005,3,precio_eur_m2,143.79
Cantabria,2005,4,precio_eur_m2,163.82
Cantabria,2006,1,precio_eur_m2,178.11
Cantabria,2006,2,precio_eur_m2,170.26
Cantabria,2006,3,precio_eur_m2,163.88
Cantabria,2006,4,precio_eur_m2,201.62
Cantabria,2007,1,precio_eur_m2,177.68
Cantabria,2007,2,precio_eur_m2,216.52
Cantabria,2007,3,precio_eur_m2,212.13
Cantabria,2007,4,precio_eur_m2,214.78
Cantabria,2008,1,precio_eur_m2,205.2
Cantabria,2008,2,precio_eur_m2,238.9
Cantabria,2008,3,precio_eur_m2,204.61
Cantabria,2008,4,precio_eur_m2,219.49
Cantabria,2009,1,precio_eur_m2,210.7
Cantabria,2009,2,precio_eur_m2,224.8
Cantabria,2009,3,precio_eur_m2,268.72
Cantabria,2009,4,precio_eur_m2,224.45
Cantabria,2010,1,precio_eur_m2,250.61
Cantabria,2010,2,precio_eur_m2,167.49
Cantabria,2010,3,precio_eur_m2,173.42
Cantabria,2010,4,precio_eur_m2,239.93
Cantabria,2011,1,precio_eur_m2,171.85
Cantabria,2011,2,precio_eur_m2,241.09
Cantabria,2011,3,precio_eur_m2,137.36
Cantabria,2011,4,precio_eur_m2,148.17
Cantabria,2012,1,precio_eur_m2,146.49
Cantabria,2012,2,precio_eur_m2,148.04
Cantabria,2012,3,precio_eur_m2,178.59
Cantabria,2012,4,precio_eur_m2,126.35
Cantabria,2013,1,precio_eur_m2,65.72
Cantabria,2013,2,precio_eur_m2,99.22
Cantabria,2013,3,precio_eur_m2,96.09
Cantabria,2013,4,precio_eur_m2,117.3
Cantabria,2014,1,precio_eur_m2,72.3
Cantabria,2014,2,precio_eur_m2,107.88
Cantabria,2014,3,precio_eur_m2,110.81
Cantabria,2014,4,precio_eur_m2,99.78
Cantabria,2015,1,precio_eur_m2,72.99
Cantabria,2015,2,precio_eur_m2,94.77
Cantabria,2015,3,precio_eur_m2,89.97
Cantabria,2015,4,precio_eur_m2,74.3
Cantabria,2016,1,precio_eur_m2,90.85
Cantabria,2016,2,precio_eur_m2,84.92
Cantabria,2016,3,precio_eur_m2,100.27
Cantabria,2016,4,precio_eur_m2,108.47
Cantabria,2017,1,precio_eur_m2,112.26
Cantabria,2017,2,precio_eur_m2,132.72
Cantabria,2017,3,precio_eur_m2,109.44
Cantabria,2017,4,precio_eur_m2,84.82
Cantabria,2018,1,precio_eur_m2,94.13
Cantabria,2018,2,precio_eur_m2,92.96
Cantabria,2018,3,precio_eur_m2,87.37
Cantabria,2018,4,precio_eur_m2,89.76
Cantabria,2019,1,precio_eur_m2,100.09
Cantabria,2019,2,precio_eur_m2,115.76
Cantabria,2019,3,precio_eur_m2,86.41
Cantabria,2019,4,precio_eur_m2,115.71
Cantabria,2020,1,precio_eur_m2,79.2
Cantabria,2020,2,precio_eur_m2,79.44
Cantabria,2020,3,precio_eur_m2,109.02
Cantabria,2020,4,precio_eur_m2,109.25
Cantabria,2021,1,precio_eur_m2,97.73
Cantabria,2021,2,precio_eur_m2,92.69
Cantabria,2021,3,precio_eur_m2,73.39
Cantabria,2021,4,precio_eur_m2,96.74
Cantabria,2022,1,precio_eur_m2,78.31
Cantabria,2022,2,precio_eur_m2,108.23
Cantabria,2022,3,precio_eur_m2,97.32
Cantabria,2022,4,precio_eur_m2,106.11
Cantabria,2023,1,precio_eur_m2,90.07
Cantabria,2023,2,precio_eur_m2,78.33
Cantabria,2023,3,precio_eur_m2,106.55
Cantabria,2023,4,precio_eur_m2,135.89
Cantabria,2024,1,precio_eur_m2,105.5
Cantabria,2024,2,precio_eur_m2,122.49
Cantabria,2024,3,precio_eur_m2,82.68
Cantabria,2024,4,precio_eur_m2,87.81
Cantabria,2025,1,precio_eur_m2,80.2
Cantabria,2025,2,precio_eur_m2,109.33
Cantabria,2025,3,precio_eur_m2,106.2
Cantabria,2025,4,precio_eur_m2,107.98
Cantabria,2026,1,precio_eur_m2,97.65
Cantabria,2026,2,precio_eur_m2,-9.6
Cantabria,2026,3,precio_eur_m2,21.8
Castilla y León,2004,1,precio_eur_m2,103.25
Castilla y León,2004,2,precio_eur_m2,112.29
Castilla y León,2004,3,precio_eur_m2,129.97
Castilla y León,2004,4,precio_eur_m2,121.74
Castilla y León,2005,1,precio_eur_m2,131.69
Castilla y León,2005,2,precio_eur_m2,120.02
Castilla y León,2005,3,precio_eur_m2,121.21
Castilla y León,2005,4,precio_eur_m2,132.94
Castilla y León,2006,1,precio_eur_m2,137.49
Castilla y León,2006,2,precio_eur_m2,137.19
Castilla y León,2006,3,precio_eur_m2,123.75
Castilla y León,2006,4,precio_eur_m2,143.98
Castilla y León,2007,1,precio_eur_m2,126.22
Castilla y León,2007,2,precio_eur_m2,136.61
Castilla y León,2007,3,precio_eur_m2,132.37
Castilla y León,2007,4,precio_eur_m2,120.77
Castilla y León,2008,1,precio_eur_m2,135.33
Castilla y León,2008,2,precio_eur_m2,139.84
Castilla y León,2008,3,precio_eur_m2,123.98
Castilla y León,2008,4,precio_eur_m2,111.81
Castilla y León,2009,1,precio_eur_m2,118.6
Castilla y León,2009,2,precio_eur_m2,130.1
Castilla y León,2009,3,precio_eur_m2,97.71
Castilla y León,2009,4,precio_eur_m2,118.74
Castilla y León,2010,1,precio_eur_m2,95.78
Castilla y León,2010,2,precio_eur_m2,102.91
Castilla y León,2010,3,precio_eur_m2,62.85
Castilla y León,2010,4,precio_eur_m2,93.31
Castilla y León,2011,1,precio_eur_m2,86.79
Castilla y León,2011,2,precio_eur_m2,86.59
Castilla y León,2011,3,precio_eur_m2,75.82
Castilla y León,2011,4,precio_eur_m2,84.83
Castilla y León,2012,1,precio_eur_m2,73.31
Castilla y León,2012,2,precio_eur_m2,74.91
Castilla y León,2012,3,precio_eur_m2,53.97
Castilla y León,2012,4,precio_eur_m2,65.78
Castilla y León,2013,1,precio_eur_m2,70.86
Castilla y León,2013,2,precio_eur_m2,49.02
Castilla y León,2013,3,precio_eur_m2,51.96
Castilla y León,2013,4,precio_eur_m2,59.88
Castilla y León,2014,1,precio_eur_m2,59.55
Castilla y León,2014,2,precio_eur_m2,69.68
Castilla y León,2014,3,precio_eur_m2,65.09
Castilla y León,2014,4,precio_eur_m2,59.06
Castilla y León,2015,1,precio_eur_m2,69.07
Castilla y León,2015,2,precio_eur_m2,63.21
Castilla y León,2015,3,precio_eur_m2,55.86
Castilla y León,2015,4,precio_eur_m2,59.89
Castilla y León,2016,1,precio_eur_m2,62.7
Castilla y León,2016,2,precio_eur_m2,61.58
Castilla y León,2016,3,precio_eur_m2,54.18
Castilla y León,2016,4,precio_eur_m2,54.02
Castilla y León,2017,1,precio_eur_m2,62.09
Castilla y León,2017,2,precio_eur_m2,71.59
Castilla y León,2017,3,precio_eur_m2,67.92
Castilla y León,2017,4,precio_eur_m2,57.96
Castilla y León,2018,1,precio_eur_m2,74.75
Castilla y León,2018,2,precio_eur_m2,65.82
Castilla y León,2018,3,precio_eur_m2,55.45
Castilla y León,2018,4,precio_eur_m2,61.36
Castilla y León,2019,1,precio_eur_m2,61.74
Castilla y León,2019,2,precio_eur_m2,73.54
Castilla y León,2019,3,precio_eur_m2,66.31
Castilla y León,2019,4,precio_eur_m2,71.35
Castilla y León,2020,1,precio_eur_m2,70.78
Castilla y León,2020,2,precio_eur_m2,83.53
Castilla y León,2020,3,precio_eur_m2,53.07
Castilla y León,2020,4,precio_eur_m2,55.03
Castilla y León,2021,1,precio_eur_m2,58.45
Castilla y León,2021,2,precio_eur_m2,60.98
Castilla y León,2021,3,precio_eur_m2,61.15
Castilla y León,2021,4,precio_eur_m2,65.1
Castilla y León,2022,1,precio_eur_m2,66.23
Castilla y León,2022,2,precio_eur_m2,70.5
Castilla y León,2022,3,precio_eur_m2,69.92
Castilla y León,2022,4,precio_eur_m2,75.91
Castilla y León,2023,1,precio_eur_m2,55.16
Castilla y León,2023,2,precio_eur_m2,66.83
Castilla y León,2023,3,precio_eur_m2,76.6
Castilla y León,2023,4,precio_eur_m2,77.87
Castilla y León,2024,1,precio_eur_m2,84.87
Castilla y León,2024,2,precio_eur_m2,81.59
Castilla y León,2024,3,precio_eur_m2,72.06
Castilla y León,2024,4,precio_eur_m2,76.1
Castilla y León,2025,1,precio_eur_m2,58.13
Castilla y León,2025,2,precio_eur_m2,80.68
Castilla y León,2025,3,precio_eur_m2,58.84
Castilla y León,2025,4,precio_eur_m2,67.95
Castilla y León,2026,1,precio_eur_m2,66.57
Castilla y León,2026,2,precio_eur_m2,-2.0
Castilla y León,2026,3,precio_eur_m2,14.5
Castilla - La Mancha,2004,1,precio_eur_m2,98.04
Castilla - La Mancha,2004,2,precio_eur_m2,104.61
Castilla - La Mancha,2004,3,precio_eur_m2,120.11
Castilla - La Mancha,2004,4,precio_eur_m2,118.7
Castilla - La Mancha,2005,1,precio_eur_m2,124.96
Castilla - La Mancha,2005,2,precio_eur_m2,136.12
Castilla - La Mancha,2005,3,precio_eur_m2,152.02
Castilla - La Mancha,2005,4,precio_eur_m2,146.55
Castilla - La Mancha,2006,1,precio_eur_m2,140.08
Castilla - La Mancha,2006,2,precio_eur_m2,147.12
Castilla - La Mancha,2006,3,precio_eur_m2,150.77
Castilla - La Mancha,2006,4,precio_eur_m2,184.56
Castilla - La Mancha,2007,1,precio_eur_m2,184.28
Castilla - La Mancha,2007,2,precio_eur_m2,176.51
Castilla - La Mancha,2007,3,precio_eur_m2,177.33
Castilla - La Mancha,2007,4,precio_eur_m2,201.98
Castilla - La Mancha,2008,1,precio_eur_m2,185.92
Castilla - La Mancha,2008,2,precio_eur_m2,189.47
Castilla - La Mancha,2008,3,precio_eur_m2,180.13
Castilla - La Mancha,2008,4,precio_eur_m2,167.1
Castilla - La Mancha,2009,1,precio_eur_m2,170.8
Castilla - La Mancha,2009,2,precio_eur_m2,176.2
Castilla - La Mancha,2009,3,precio_eur_m2,139.43
Castilla - La Mancha,2009,4,precio_eur_m2,184.99
Castilla - La Mancha,2010,1,precio_eur_m2,180.5
Castilla - La Mancha,2010,2,precio_eur_m2,181.54
