iso3,medida,anyo,quarter,valor
SWE,RHP,2025,2,99.1826873825564
SWE,RHP,2025,3,99.4077546145216
SWE,RHP,2025,4,100.936377550151
SWE,RHP,2026,1,101.722578721704
ESP,RHP,1971,1,36.7421061014182
ESP,RHP,1971,2,35.5574216453948
ESP,RHP,1971,3,34.318482760279
ESP,RHP,1971,4,33.6367864807178
ESP,RHP,1972,1,33.5236549281497
ESP,RHP,1972,2,34.0007448159417
ESP,RHP,1972,3,34.7653290037897
ESP,RHP,1972,4,35.7309135425461
ESP,RHP,1973,1,36.4202940783815
ESP,RHP,1973,2,37.0492098467578
ESP,RHP,1973,3,37.8414532745706
ESP,RHP,1973,4,39.1915808099124
ESP,RHP,1974,1,41.5942170183336
ESP,RHP,1974,2,43.3806685779616
ESP,RHP,1974,3,44.7100286515246
ESP,RHP,1974,4,44.7254302424516
ESP,RHP,1975,1,43.1252857385875
ESP,RHP,1975,2,41.3693326777761
ESP,RHP,1975,3,39.7242178849118
ESP,RHP,1975,4,38.9216169559345
ESP,RHP,1976,1,38.88080606682
ESP,RHP,1976,2,40.022967554816
ESP,RHP,1976,3,41.5163065017469
ESP,RHP,1976,4,42.9014777785036
ESP,RHP,1977,1,44.0987730394243
ESP,RHP,1977,2,44.6920449434906
ESP,RHP,1977,3,45.2040127163808
ESP,RHP,1977,4,46.4173124479955
ESP,RHP,1978,1,48.9725219567101
ESP,RHP,1978,2,50.4101259352298
ESP,RHP,1978,3,51.0278689386089
ESP,RHP,1978,4,50.7081909076753
ESP,RHP,1979,1,48.884311236587
ESP,RHP,1979,2,46.721048868001
ESP,RHP,1979,3,44.2978158963963
ESP,RHP,1979,4,42.3625320631418
ESP,RHP,1980,1,41.6044473955958
ESP,RHP,1980,2,40.9269967515183
ESP,RHP,1980,3,41.4482339439278
ESP,RHP,1980,4,40.9496122319634
ESP,RHP,1981,1,40.5526582806966
ESP,RHP,1981,2,38.7915438783732
ESP,RHP,1981,3,38.0348122442122
ESP,RHP,1981,4,36.2026234036999
ESP,RHP,1982,1,34.9966202092732
ESP,RHP,1982,2,34.2851212577472
ESP,RHP,1982,3,34.3793166119089
ESP,RHP,1982,4,34.8769239013341
ESP,RHP,1983,1,36.4707102569851
ESP,RHP,1983,2,36.7232398973423
ESP,RHP,1983,3,37.0775911469445
ESP,RHP,1983,4,36.9403407605563
ESP,RHP,1984,1,36.1364579669306
ESP,RHP,1984,2,35.5387460851711
ESP,RHP,1984,3,35.5361866249344
ESP,RHP,1984,4,36.0240228586511
ESP,RHP,1985,1,36.6952283438822
ESP,RHP,1985,2,36.230992234922
ESP,RHP,1985,3,36.5527092171356
ESP,RHP,1985,4,36.2867371640696
ESP,RHP,1986,1,35.7356944806413
ESP,RHP,1986,2,36.6843279586788
ESP,RHP,1986,3,39.1616655979557
ESP,RHP,1986,4,41.9919373026753
ESP,RHP,1987,1,46.7965322563931
ESP,RHP,1987,2,49.089519748792
ESP,RHP,1987,3,52.8794316046933
ESP,RHP,1987,4,56.1453844054647
ESP,RHP,1988,1,58.0746974598272
ESP,RHP,1988,2,61.1704305993229
ESP,RHP,1988,3,62.7554727409164
ESP,RHP,1988,4,65.6202131069713
ESP,RHP,1989,1,67.9896062293385
ESP,RHP,1989,2,70.7700270794726
ESP,RHP,1989,3,73.1652915943052
ESP,RHP,1989,4,74.8077274597462
ESP,RHP,1990,1,76.9814896335064
ESP,RHP,1990,2,77.0718390850586
ESP,RHP,1990,3,78.4127770878543
ESP,RHP,1990,4,78.5562285030199
ESP,RHP,1991,1,82.6188683916259
ESP,RHP,1991,2,82.4898714481849
ESP,RHP,1991,3,83.7510797462331
ESP,RHP,1991,4,84.0167171890816
ESP,RHP,1992,1,79.2985299579559
ESP,RHP,1992,2,78.8419694826467
ESP,RHP,1992,3,76.0083337237691
ESP,RHP,1992,4,76.1664200699172
ESP,RHP,1993,1,73.8593063533033
ESP,RHP,1993,2,73.6130098386338
ESP,RHP,1993,3,73.37754161575
ESP,RHP,1993,4,72.9282489542419
ESP,RHP,1994,1,72.292359386118
ESP,RHP,1994,2,70.7169084988106
ESP,RHP,1994,3,70.5961510562111
ESP,RHP,1994,4,70.7820724459258
ESP,RHP,1995,1,70.0500668291226
ESP,RHP,1995,2,70.5408855825918
ESP,RHP,1995,3,69.9201205764909
ESP,RHP,1995,4,70.2366903136088
ESP,RHP,1996,1,70.4327769021773
ESP,RHP,1996,2,70.3790976840448
ESP,RHP,1996,3,69.007693994592
ESP,RHP,1996,4,70.3231557684733
ESP,RHP,1997,1,70.2230377522465
ESP,RHP,1997,2,72.1577913729811
ESP,RHP,1997,3,71.977610139212
ESP,RHP,1997,4,69.875209468846
ESP,RHP,1998,1,71.0257192897123
ESP,RHP,1998,2,73.1509477057828
ESP,RHP,1998,3,74.6687998710576
ESP,RHP,1998,4,74.372956365159
ESP,RHP,1999,1,75.4327580974811
ESP,RHP,1999,2,75.5305120691823
ESP,RHP,1999,3,77.2499597082917
ESP,RHP,1999,4,78.9579355105617
ESP,RHP,2000,1,79.2860392340294
ESP,RHP,2000,2,78.6806508449747
ESP,RHP,2000,3,79.0118779745271
ESP,RHP,2000,4,80.0843475844543
ESP,RHP,2001,1,81.7539589912106
ESP,RHP,2001,2,82.4972662807447
ESP,RHP,2001,3,83.9980458919336
ESP,RHP,2001,4,86.9955900850722
ESP,RHP,2002,1,90.2044324776923
ESP,RHP,2002,2,94.7617526434685
ESP,RHP,2002,3,96.7968638918344
ESP,RHP,2002,4,99.9399174651818
ESP,RHP,2003,1,103.823500144246
ESP,RHP,2003,2,109.296236399212
ESP,RHP,2003,3,113.097483561937
ESP,RHP,2003,4,117.488427259674
ESP,RHP,2004,1,121.444418324479
ESP,RHP,2004,2,124.991169026241
ESP,RHP,2004,3,128.665937324691
ESP,RHP,2004,4,132.183983787505
ESP,RHP,2005,1,136.060083215971
ESP,RHP,2005,2,139.765926215028
ESP,RHP,2005,3,141.744398699063
ESP,RHP,2005,4,145.162043619363
ESP,RHP,2006,1,148.206348098259
ESP,RHP,2006,2,151.490714753467
ESP,RHP,2006,3,156.674730843909
ESP,RHP,2006,4,161.363629903575
ESP,RHP,2007,1,162.848517135988
ESP,RHP,2007,2,164.595521435842
ESP,RHP,2007,3,165.750396291812
ESP,RHP,2007,4,163.244309769953
ESP,RHP,2008,1,161.132567002917
ESP,RHP,2008,2,158.108059980042
ESP,RHP,2008,3,154.662274896438
ESP,RHP,2008,4,150.851907185918
ESP,RHP,2009,1,149.381129625401
ESP,RHP,2009,2,147.607524490928
ESP,RHP,2009,3,146.632868709215
ESP,RHP,2009,4,145.47514908081
ESP,RHP,2010,1,144.365190110079
ESP,RHP,2010,2,143.683362706198
ESP,RHP,2010,3,140.207271807265
ESP,RHP,2010,4,139.386435168394
ESP,RHP,2011,1,135.364687518692
ESP,RHP,2011,2,131.059144277251
ESP,RHP,2011,3,126.155800217209
ESP,RHP,2011,4,119.751397149181
ESP,RHP,2012,1,114.30449160566
ESP,RHP,2012,2,108.321967563854
ESP,RHP,2012,3,103.520043663366
ESP,RHP,2012,4,101.817367821112
ESP,RHP,2013,1,97.3478933267953
ESP,RHP,2013,2,96.0748446694057
ESP,RHP,2013,3,96.1113465692293
ESP,RHP,2013,4,95.6264203160472
ESP,RHP,2014,1,95.9030243481786
ESP,RHP,2014,2,96.1427974717323
ESP,RHP,2014,3,96.439187118598
ESP,RHP,2014,4,97.3843095903302
ESP,RHP,2015,1,97.4254319383903
ESP,RHP,2015,2,99.9511427677347
ESP,RHP,2015,3,100.858304756553
ESP,RHP,2015,4,101.765120537322
ESP,RHP,2016,1,103.271541847347
ESP,RHP,2016,2,104.498881116545
ESP,RHP,2016,3,104.654069852004
ESP,RHP,2016,4,105.25408707019
ESP,RHP,2017,1,106.992267678598
ESP,RHP,2017,2,108.157261524775
ESP,RHP,2017,3,110.143325883418
ESP,RHP,2017,4,111.642899459233
ESP,RHP,2018,1,112.297886126638
ESP,RHP,2018,2,114.621096839154
ESP,RHP,2018,3,115.825663072329
ESP,RHP,2018,4,117.120356979389
ESP,RHP,2019,1,118.68253756333
ESP,RHP,2019,2,119.092700497932
ESP,RHP,2019,3,120.511544489402
ESP,RHP,2019,4,120.286185644217
ESP,RHP,2020,1,121.510010124669
ESP,RHP,2020,2,122.218003929141
ESP,RHP,2020,3,122.452878283778
ESP,RHP,2020,4,122.845238919141
ESP,RHP,2021,1,121.672306939439
ESP,RHP,2021,2,124.72706596651
ESP,RHP,2021,3,124.700052331027
ESP,RHP,2021,4,124.949030949643
ESP,RHP,2022,1,126.129978017722
ESP,RHP,2022,2,126.182303714792
ESP,RHP,2022,3,124.390150009209
ESP,RHP,2022,4,123.012831190654
ESP,RHP,2023,1,122.894977138646
ESP,RHP,2023,2,123.521053276726
ESP,RHP,2023,3,124.892647963417
ESP,RHP,2023,4,123.081633140915
ESP,RHP,2024,1,125.057057129027
ESP,RHP,2024,2,128.34559294561
ESP,RHP,2024,3,132.089681008754
ESP,RHP,2024,4,134.449476811355
ESP,RHP,2025,1,137.208424135449
ESP,RHP,2025,2,141.012041096817
ESP,RHP,2025,3,144.548379935215
ESP,RHP,2025,4,147.446172309815
ESP,RHP,2026,1,150.600413377873
EA17,RHP,1970,1,57.6640146406338
EA17,RHP,1970,2,57.7488132041495
EA17,RHP,1970,3,57.7866262445227
EA17,RHP,1970,4,57.7748641167708
EA17,RHP,1971,1,57.7286472218698
EA17,RHP,1971,2,57.7735904947389
EA17,RHP,1971,3,57.8198341908791
EA17,RHP,1971,4,58.0602221962195
EA17,RHP,1972,1,58.6247981125892
EA17,RHP,1972,2,58.5976030918457
EA17,RHP,1972,3,58.9174459134091
EA17,RHP,1972,4,59.3979673491174
EA17,RHP,1973,1,59.425363331773
EA17,RHP,1973,2,59.3291935041425
EA17,RHP,1973,3,59.8169259150694
EA17,RHP,1973,4,61.9817917089682
EA17,RHP,1974,1,64.514083822756
EA17,RHP,1974,2,66.7263102446885
EA17,RHP,1974,3,67.6460966932353
EA17,RHP,1974,4,66.8413188884647
EA17,RHP,1975,1,65.383062538839
EA17,RHP,1975,2,64.4790235968879
EA17,RHP,1975,3,64.0231130186813
EA17,RHP,1975,4,64.3987565894078
EA17,RHP,1976,1,64.9549752639961
EA17,RHP,1976,2,65.9394421488604
EA17,RHP,1976,3,67.2404667011203
EA17,RHP,1976,4,68.3796460056617
EA17,RHP,1977,1,69.3822293838836
EA17,RHP,1977,2,69.905233916733
EA17,RHP,1977,3,70.1230671493139
EA17,RHP,1977,4,70.6239662552552
EA17,RHP,1978,1,71.5999050778495
EA17,RHP,1978,2,72.4652465486968
EA17,RHP,1978,3,73.4827633553819
EA17,RHP,1978,4,74.9908764324052
EA17,RHP,1979,1,75.6299434722802
EA17,RHP,1979,2,75.0454440960449
EA17,RHP,1979,3,73.6817057559913
EA17,RHP,1979,4,72.3825605904726
EA17,RHP,1980,1,71.6502044088113
EA17,RHP,1980,2,72.8400619598912
EA17,RHP,1980,3,74.8841365769053
EA17,RHP,1980,4,77.0881278787837
EA17,RHP,1981,1,77.7563268491356
EA17,RHP,1981,2,76.4507771799393
EA17,RHP,1981,3,74.6650985252823
EA17,RHP,1981,4,72.9076484149125
EA17,RHP,1982,1,72.0073521301469
EA17,RHP,1982,2,71.5843567541493
EA17,RHP,1982,3,71.0861769359857
EA17,RHP,1982,4,70.1811576976155
EA17,RHP,1983,1,69.5679540596163
EA17,RHP,1983,2,68.905505872525
EA17,RHP,1983,3,68.0352572324501
EA17,RHP,1983,4,66.7542537862382
EA17,RHP,1984,1,65.4620863515579
EA17,RHP,1984,2,64.5953370222559
EA17,RHP,1984,3,64.0643014518258
EA17,RHP,1984,4,63.3977080536011
EA17,RHP,1985,1,62.4753456990396
EA17,RHP,1985,2,62.0699203774447
EA17,RHP,1985,3,62.1700473913837
EA17,RHP,1985,4,62.2167216735147
EA17,RHP,1986,1,62.3027851504023
EA17,RHP,1986,2,62.9659542999289
EA17,RHP,1986,3,63.7599907876982
EA17,RHP,1986,4,64.446921399503
EA17,RHP,1987,1,65.6656240565331
EA17,RHP,1987,2,66.4319201926792
EA17,RHP,1987,3,67.4538741122827
EA17,RHP,1987,4,68.5165612716071
EA17,RHP,1988,1,69.3334851864939
EA17,RHP,1988,2,70.0411915185408
EA17,RHP,1988,3,70.8334628400168
EA17,RHP,1988,4,73.1399814903737
EA17,RHP,1989,1,74.8533515181297
EA17,RHP,1989,2,76.0444341471658
EA17,RHP,1989,3,77.5585323091512
EA17,RHP,1989,4,79.40535658692
EA17,RHP,1990,1,80.4586579071888
EA17,RHP,1990,2,82.2051376977107
EA17,RHP,1990,3,82.8992787525007
EA17,RHP,1990,4,83.1160596071617
EA17,RHP,1991,1,83.7006719254162
EA17,RHP,1991,2,84.0585128911592
EA17,RHP,1991,3,84.0401611207338
EA17,RHP,1991,4,83.9341246373976
EA17,RHP,1992,1,83.3275180798183
EA17,RHP,1992,2,83.281685614835
EA17,RHP,1992,3,83.0840479965664
EA17,RHP,1992,4,82.9467993672508
EA17,RHP,1993,1,81.9235019527231
EA17,RHP,1993,2,81.7176564004487
EA17,RHP,1993,3,81.6381478876418
EA17,RHP,1993,4,81.5636955999408
EA17,RHP,1994,1,81.3293784580647
EA17,RHP,1994,2,81.1134857020039
EA17,RHP,1994,3,80.7627594822659
EA17,RHP,1994,4,80.6041211041762
EA17,RHP,1995,1,80.0993507532316
EA17,RHP,1995,2,79.7275452796762
EA17,RHP,1995,3,79.2035178075846
EA17,RHP,1995,4,78.6830956313698
EA17,RHP,1996,1,78.3300947430185
EA17,RHP,1996,2,77.983975760435
EA17,RHP,1996,3,77.5292285916656
EA17,RHP,1996,4,77.3905099515022
EA17,RHP,1997,1,76.4709286664624
EA17,RHP,1997,2,77.1044170337068
EA17,RHP,1997,3,76.7446403644669
EA17,RHP,1997,4,76.9374967798186
EA17,RHP,1998,1,77.3877158237933
EA17,RHP,1998,2,77.9814537143801
EA17,RHP,1998,3,78.6634795778938
EA17,RHP,1998,4,79.33017600186
EA17,RHP,1999,1,80.4443455871522
EA17,RHP,1999,2,81.0283132228577
EA17,RHP,1999,3,82.2644451231291
EA17,RHP,1999,4,83.3599719878474
EA17,RHP,2000,1,84.2135317464309
EA17,RHP,2000,2,84.6365253557101
EA17,RHP,2000,3,85.386376255543
EA17,RHP,2000,4,86.2306534613418
EA17,RHP,2001,1,87.0640500477349
EA17,RHP,2001,2,87.3314312569618
EA17,RHP,2001,3,88.2029658245383
EA17,RHP,2001,4,88.9054899379998
EA17,RHP,2002,1,89.6844577728063
EA17,RHP,2002,2,91.1299000040095
EA17,RHP,2002,3,92.2664836558958
EA17,RHP,2002,4,93.2051743657202
EA17,RHP,2003,1,93.9083170480765
EA17,RHP,2003,2,95.9832623385151
EA17,RHP,2003,3,96.9671406511317
EA17,RHP,2003,4,98.5775976970509
EA17,RHP,2004,1,99.8176267612974
EA17,RHP,2004,2,100.585012892718
EA17,RHP,2004,3,101.788121922565
EA17,RHP,2004,4,103.209031491478
EA17,RHP,2005,1,105.406521076113
EA17,RHP,2005,2,106.27777996405
EA17,RHP,2005,3,108.165073013049
EA17,RHP,2005,4,109.145798135743
EA17,RHP,2006,1,110.282996415837
EA17,RHP,2006,2,111.38826710959
EA17,RHP,2006,3,112.299297156795
EA17,RHP,2006,4,114.247740197248
EA17,RHP,2007,1,113.4285429325
EA17,RHP,2007,2,114.330285733834
EA17,RHP,2007,3,114.939711665207
EA17,RHP,2007,4,114.631712802791
EA17,RHP,2008,1,114.317793961657
EA17,RHP,2008,2,112.890715534597
EA17,RHP,2008,3,111.438058371078
EA17,RHP,2008,4,110.602950588054
EA17,RHP,2009,1,109.679853110675
EA17,RHP,2009,2,108.610138474317
EA17,RHP,2009,3,108.317399367045
EA17,RHP,2009,4,108.431843774064
EA17,RHP,2010,1,108.006217229
EA17,RHP,2010,2,108.102019645438
EA17,RHP,2010,3,108.17730876273
EA17,RHP,2010,4,107.754440103214
EA17,RHP,2011,1,107.792620023235
EA17,RHP,2011,2,107.37748112264
EA17,RHP,2011,3,106.55881198442
EA17,RHP,2011,4,105.176731355144
EA17,RHP,2012,1,104.071466125917
EA17,RHP,2012,2,102.704147656151
EA17,RHP,2012,3,101.834778864311
EA17,RHP,2012,4,101.220521084503
EA17,RHP,2013,1,99.6277564700854
EA17,RHP,2013,2,99.3956165645192
EA17,RHP,2013,3,98.8521289908924
EA17,RHP,2013,4,98.6708020836247
EA17,RHP,2014,1,98.570676161435
EA17,RHP,2014,2,98.8979110486316
EA17,RHP,2014,3,98.9787943253775
EA17,RHP,2014,4,98.8045765447359
EA17,RHP,2015,1,99.3969514581219
EA17,RHP,2015,2,99.6124206518269
EA17,RHP,2015,3,100.162594820867
EA17,RHP,2015,4,100.828033069184
EA17,RHP,2016,1,102.255460063053
EA17,RHP,2016,2,102.95575120351
EA17,RHP,2016,3,103.87901258924
EA17,RHP,2016,4,104.4984432853
EA17,RHP,2017,1,105.036501391914
EA17,RHP,2017,2,105.70331620397
EA17,RHP,2017,3,106.852163733177
EA17,RHP,2017,4,107.75330378695
EA17,RHP,2018,1,108.529951162796
EA17,RHP,2018,2,109.218472078156
EA17,RHP,2018,3,109.90297340607
EA17,RHP,2018,4,110.804045369092
EA17,RHP,2019,1,111.620212079471
EA17,RHP,2019,2,112.407426279268
EA17,RHP,2019,3,113.29225361555
EA17,RHP,2019,4,114.463813637834
EA17,RHP,2020,1,115.904754351115
OECD,RHP,1970,1,52.4959115116519
OECD,RHP,1970,2,52.6686259384419
OECD,RHP,1970,3,53.201376811508
OECD,RHP,1970,4,53.3025456488692
OECD,RHP,1971,1,53.6811827552554
OECD,RHP,1971,2,54.2492308380398
OECD,RHP,1971,3,54.6356202417469
OECD,RHP,1971,4,55.5255632573339
OECD,RHP,1972,1,55.8521581644777
OECD,RHP,1972,2,56.8946490866038
OECD,RHP,1972,3,57.9446118700466
OECD,RHP,1972,4,59.4242880607867
OECD,RHP,1973,1,61.0138931292669
OECD,RHP,1973,2,61.6880624294666
OECD,RHP,1973,3,62.73898906189
OECD,RHP,1973,4,63.6730578380489
OECD,RHP,1974,1,63.9833813318117
OECD,RHP,1974,2,64.0276698057097
OECD,RHP,1974,3,63.8181451625671
OECD,RHP,1974,4,62.3435025343285
OECD,RHP,1975,1,61.3424902339776
OECD,RHP,1975,2,60.8699171993862
OECD,RHP,1975,3,60.0576475601892
OECD,RHP,1975,4,59.9070468412134
OECD,RHP,1976,1,59.8964372737656
OECD,RHP,1976,2,60.4059639308302
OECD,RHP,1976,3,60.592045961373
OECD,RHP,1976,4,60.8903587315205
OECD,RHP,1977,1,61.0449438134894
OECD,RHP,1977,2,61.4540029654733
OECD,RHP,1977,3,61.8564657402314
OECD,RHP,1977,4,62.5964916167454
OECD,RHP,1978,1,63.0808441345998
OECD,RHP,1978,2,63.720777089138
OECD,RHP,1978,3,64.6180436951744
OECD,RHP,1978,4,65.6706104545925
OECD,RHP,1979,1,66.7418909951807
OECD,RHP,1979,2,66.9579128655924
OECD,RHP,1979,3,66.7094064643388
OECD,RHP,1979,4,66.5569335657006
OECD,RHP,1980,1,66.0854162746806
OECD,RHP,1980,2,66.0871440756057
OECD,RHP,1980,3,67.2791055635689
OECD,RHP,1980,4,67.5283826212952
OECD,RHP,1981,1,67.3106371656341
OECD,RHP,1981,2,67.0676531490678
OECD,RHP,1981,3,66.5494005420951
OECD,RHP,1981,4,65.7325090207849
OECD,RHP,1982,1,65.1007716996191
OECD,RHP,1982,2,64.8673756951756
OECD,RHP,1982,3,64.1995747046301
OECD,RHP,1982,4,63.997980509476
OECD,RHP,1983,1,64.2370169338532
OECD,RHP,1983,2,64.2263705101181
OECD,RHP,1983,3,63.9683852693161
OECD,RHP,1983,4,63.6272773587944
OECD,RHP,1984,1,63.3225527527022
OECD,RHP,1984,2,63.2497876482367
OECD,RHP,1984,3,63.3006592218072
OECD,RHP,1984,4,63.3452786324568
OECD,RHP,1985,1,63.1063315957292
OECD,RHP,1985,2,63.2966742294025
OECD,RHP,1985,3,63.7667811418335
OECD,RHP,1985,4,64.2970737760927
OECD,RHP,1986,1,64.8297468259032
OECD,RHP,1986,2,65.9207138339794
OECD,RHP,1986,3,66.752744452156
OECD,RHP,1986,4,67.7230842331305
OECD,RHP,1987,1,68.7455417504315
OECD,RHP,1987,2,69.6458509267895
OECD,RHP,1987,3,70.6403534781228
OECD,RHP,1987,4,71.5761301988813
OECD,RHP,1988,1,72.7130444144721
OECD,RHP,1988,2,73.69097893585
OECD,RHP,1988,3,74.799307252989
OECD,RHP,1988,4,76.2773319902182
OECD,RHP,1989,1,77.4600004079246
OECD,RHP,1989,2,77.8928923543899
OECD,RHP,1989,3,79.0935597310392
OECD,RHP,1989,4,80.0417678922189
OECD,RHP,1990,1,80.169512511336
OECD,RHP,1990,2,80.4617302074632
OECD,RHP,1990,3,80.576391197743
OECD,RHP,1990,4,79.9077015157004
OECD,RHP,1991,1,80.0253975977515
OECD,RHP,1991,2,79.8632179363332
OECD,RHP,1991,3,79.4004485174358
OECD,RHP,1991,4,78.9813782220148
OECD,RHP,1992,1,78.5015437635246
OECD,RHP,1992,2,77.8243785244856
OECD,RHP,1992,3,77.4548419017818
OECD,RHP,1992,4,77.0129028445921
OECD,RHP,1993,1,76.248761418147
OECD,RHP,1993,2,76.1344109375006
OECD,RHP,1993,3,75.9818870342727
OECD,RHP,1993,4,75.9380494082687
OECD,RHP,1994,1,76.1691854871501
OECD,RHP,1994,2,76.0752259337575
OECD,RHP,1994,3,75.9459869348569
OECD,RHP,1994,4,75.8499187657073
OECD,RHP,1995,1,75.5248204043424
OECD,RHP,1995,2,75.2963941656177
OECD,RHP,1995,3,75.173314626046
OECD,RHP,1995,4,74.9835068443236
OECD,RHP,1996,1,74.9088713840907
OECD,RHP,1996,2,74.6461914091436
OECD,RHP,1996,3,74.5661942661902
OECD,RHP,1996,4,74.5668326881992
OECD,RHP,1997,1,74.4552236554501
OECD,RHP,1997,2,74.67947218658
OECD,RHP,1997,3,74.8069169613788
OECD,RHP,1997,4,75.0508526198849
OECD,RHP,1998,1,75.5234188107932
OECD,RHP,1998,2,76.0038660936624
OECD,RHP,1998,3,76.4751648626326
OECD,RHP,1998,4,76.9643238889636
OECD,RHP,1999,1,77.7313051281627
OECD,RHP,1999,2,78.3044242526293
OECD,RHP,1999,3,79.125303900253
OECD,RHP,1999,4,79.8369699775559
OECD,RHP,2000,1,80.4552124780444
OECD,RHP,2000,2,81.1428810399412
OECD,RHP,2000,3,81.4925989219294
OECD,RHP,2000,4,82.2007305622588
OECD,RHP,2001,1,82.7645816487792
OECD,RHP,2001,2,83.2303971640082
OECD,RHP,2001,3,84.2141388058355
OECD,RHP,2001,4,85.017696755769
OECD,RHP,2002,1,86.0495670743807
OECD,RHP,2002,2,87.2434072442839
OECD,RHP,2002,3,88.3374810435441
OECD,RHP,2002,4,89.3481777760325
OECD,RHP,2003,1,89.9873514860649
OECD,RHP,2003,2,91.2402789205218
OECD,RHP,2003,3,92.0917856706216
OECD,RHP,2003,4,93.3423247765755
OECD,RHP,2004,1,94.2084726348843
OECD,RHP,2004,2,95.1661855477455
OECD,RHP,2004,3,96.2928481203
OECD,RHP,2004,4,97.2853740870642
OECD,RHP,2005,1,98.6067226433037
OECD,RHP,2005,2,99.6861214793201
OECD,RHP,2005,3,100.841900147335
OECD,RHP,2005,4,101.815277187758
OECD,RHP,2006,1,102.815560779018
OECD,RHP,2006,2,103.3788118963
OECD,RHP,2006,3,104.048272808704
OECD,RHP,2006,4,105.753868824039
OECD,RHP,2007,1,106.10839544781
OECD,RHP,2007,2,106.288731016521
OECD,RHP,2007,3,105.994510086783
OECD,RHP,2007,4,104.881817341579
OECD,RHP,2008,1,103.525767836503
OECD,RHP,2008,2,102.027854604512
OECD,RHP,2008,3,99.6429773074688
OECD,RHP,2008,4,98.1929232001728
OECD,RHP,2009,1,97.4367487901716
OECD,RHP,2009,2,96.5284974463449
OECD,RHP,2009,3,96.6141247816146
OECD,RHP,2009,4,96.8280107971034
OECD,RHP,2010,1,96.5219321234088
OECD,RHP,2010,2,96.4448636899934
OECD,RHP,2010,3,95.8767182730901
OECD,RHP,2010,4,95.321396876452
OECD,RHP,2011,1,94.2863524631281
OECD,RHP,2011,2,93.6987961007871
OECD,RHP,2011,3,93.456951781282
OECD,RHP,2011,4,92.8110414839851
OECD,RHP,2012,1,92.5314320120235
OECD,RHP,2012,2,92.6196557648974
OECD,RHP,2012,3,92.8453534505549
OECD,RHP,2012,4,93.0444291522901
OECD,RHP,2013,1,93.323242399579
OECD,RHP,2013,2,94.1972352378112
OECD,RHP,2013,3,94.6831131194492
OECD,RHP,2013,4,95.1029098109781
OECD,RHP,2014,1,95.502211284281
OECD,RHP,2014,2,95.7687519229255
OECD,RHP,2014,3,96.4692890369611
OECD,RHP,2014,4,97.3074391077429
OECD,RHP,2015,1,98.6945554042513
OECD,RHP,2015,2,99.4181554474193
OECD,RHP,2015,3,100.349197061379
OECD,RHP,2015,4,101.53809208695
OECD,RHP,2016,1,102.705563012961
OECD,RHP,2016,2,103.553814240848
OECD,RHP,2016,3,104.447641474128
OECD,RHP,2016,4,105.363604042158
OECD,RHP,2017,1,106.072824025716
OECD,RHP,2017,2,107.172755629496
OECD,RHP,2017,3,108.040210368787
OECD,RHP,2017,4,108.754851154398
OECD,RHP,2018,1,109.478581515865
OECD,RHP,2018,2,110.062051291052
OECD,RHP,2018,3,110.422744822414
OECD,RHP,2018,4,110.95567116852
OECD,RHP,2019,1,111.698950512663
OECD,RHP,2019,2,111.979482837928
OECD,RHP,2019,3,112.763967330619
OECD,RHP,2019,4,113.884741050601
OECD,RHP,2020,1,115.257121526391
AUT,RHP,2000,1,80.0700830710162
AUT,RHP,2000,2,79.8056965072379
AUT,RHP,2000,3,76.663337268696
AUT,RHP,2000,4,78.2658431408383
AUT,RHP,2001,1,78.8915479933736
AUT,RHP,2001,2,76.5189796197859
AUT,RHP,2001,3,78.5111028896033
AUT,RHP,2001,4,76.2221869156021
AUT,RHP,2002,1,77.0099663528842
AUT,RHP,2002,2,76.666367527982
AUT,RHP,2002,3,78.2525619133991
AUT,RHP,2002,4,76.7192655907107
AUT,RHP,2003,1,76.0028378593223
AUT,RHP,2003,2,76.5366740782765
AUT,RHP,2003,3,74.9652423076924
AUT,RHP,2003,4,77.4067221791978
AUT,RHP,2004,1,70.3917609319382
AUT,RHP,2004,2,74.0735778401013
AUT,RHP,2004,3,74.0576611673034
AUT,RHP,2004,4,75.5049429137364
AUT,RHP,2005,1,74.7885330212371
AUT,RHP,2005,2,75.411619179726
AUT,RHP,2005,3,74.7418380028658
AUT,RHP,2005,4,76.5403704156843
AUT,RHP,2006,1,76.5640769685168
AUT,RHP,2006,2,76.687577135234
AUT,RHP,2006,3,77.1310667141906
AUT,RHP,2006,4,76.9673382623303
AUT,RHP,2007,1,77.8383409618661
AUT,RHP,2007,2,79.1505530465892
AUT,RHP,2007,3,79.1854151149787
AUT,RHP,2007,4,77.7283281629917
AUT,RHP,2008,1,77.4310553679982
AUT,RHP,2008,2,76.0156059352833
AUT,RHP,2008,3,77.5870204817948
AUT,RHP,2008,4,79.8554819045732
AUT,RHP,2009,1,80.3845335858387
AUT,RHP,2009,2,80.8647314598912
AUT,RHP,2009,3,80.1938544788778
AUT,RHP,2009,4,80.5754815955396
AUT,RHP,2010,1,84.2142690715741
AUT,RHP,2010,2,85.7896282060763
AUT,RHP,2010,3,86.8297718658517
AUT,RHP,2010,4,87.0706423645963
AUT,RHP,2011,1,86.1056311612551
AUT,RHP,2011,2,87.3759212337917
AUT,RHP,2011,3,88.7244345101895
AUT,RHP,2011,4,89.2155370043513
AUT,RHP,2012,1,90.7974392201022
