area,serie,indice,anyo,quarter
PL,nominal,201.8748,2025,1
PL,nominal,204.2041,2025,2
PL,nominal,205.9843,2025,3
PL,nominal,209.09,2025,4
SK,nominal,73.9123,2006,1
SK,nominal,76.8786,2006,2
SK,nominal,78.8768,2006,3
SK,nominal,83.3882,2006,4
SK,nominal,90.0728,2007,1
SK,nominal,96.4279,2007,2
SK,nominal,104.606,2007,3
SK,nominal,112.6606,2007,4
SK,nominal,120.0971,2008,1
SK,nominal,124.0008,2008,2
SK,nominal,118.2122,2008,3
SK,nominal,113.7524,2008,4
SK,nominal,106.4909,2009,1
SK,nominal,101.547,2009,2
SK,nominal,106.2849,2009,3
SK,nominal,101.032,2009,4
SK,nominal,100.7748,2010,1
SK,nominal,100.175,2010,2
SK,nominal,99.4751,2010,3
SK,nominal,99.5751,2010,4
SK,nominal,99.6751,2011,1
SK,nominal,98.1755,2011,2
SK,nominal,98.6753,2011,3
SK,nominal,97.2757,2011,4
SK,nominal,96.5759,2012,1
SK,nominal,95.6761,2012,2
SK,nominal,96.2759,2012,3
SK,nominal,94.3764,2012,4
SK,nominal,96.5759,2013,1
SK,nominal,96.7758,2013,2
SK,nominal,96.3759,2013,3
SK,nominal,96.3759,2013,4
SK,nominal,96.176,2014,1
SK,nominal,97.7756,2014,2
SK,nominal,97.6756,2014,3
SK,nominal,99.5751,2014,4
SK,nominal,101.1747,2015,1
SK,nominal,103.1742,2015,2
SK,nominal,103.2742,2015,3
SK,nominal,104.3739,2015,4
SK,nominal,106.2734,2016,1
SK,nominal,109.2727,2016,2
SK,nominal,110.9723,2016,3
SK,nominal,112.9718,2016,4
SK,nominal,110.0725,2017,1
SK,nominal,116.3709,2017,2
SK,nominal,119.0702,2017,3
SK,nominal,119.6701,2017,4
SK,nominal,123.1692,2018,1
SK,nominal,124.6688,2018,2
SK,nominal,124.2689,2018,3
SK,nominal,127.7681,2018,4
SK,nominal,130.1675,2019,1
SK,nominal,134.9663,2019,2
SK,nominal,138.6653,2019,3
SK,nominal,141.7646,2019,4
SK,nominal,147.2632,2020,1
SK,nominal,148.063,2020,2
SK,nominal,150.2624,2020,3
SK,nominal,151.862,2020,4
SK,nominal,150.1625,2021,1
SK,nominal,155.0612,2021,2
SK,nominal,162.3594,2021,3
SK,nominal,168.158,2021,4
SK,nominal,171.4571,2022,1
SK,nominal,180.8548,2022,2
SK,nominal,186.0535,2022,3
SK,nominal,184.4539,2022,4
SK,nominal,184.154,2023,1
SK,nominal,176.9558,2023,2
SK,nominal,178.4554,2023,3
SK,nominal,181.8545,2023,4
SK,nominal,178.7553,2024,1
SK,nominal,184.054,2024,2
SK,nominal,189.4526,2024,3
SK,nominal,196.3509,2024,4
SK,nominal,202.3494,2025,1
SK,nominal,204.8488,2025,2
SK,nominal,214.8463,2025,3
SK,nominal,221.3447,2025,4
SK,nominal,229.4426,2026,1
DE,nominal,37.6187,1970,1
DE,nominal,39.3151,1970,2
DE,nominal,39.7142,1970,3
DE,nominal,40.2131,1970,4
DE,nominal,41.5103,1971,1
DE,nominal,43.506,1971,2
DE,nominal,44.1047,1971,3
DE,nominal,44.2045,1971,4
DE,nominal,45.1025,1972,1
DE,nominal,46.2002,1972,2
DE,nominal,46.6991,1972,3
DE,nominal,46.9985,1972,4
DE,nominal,47.6969,1973,1
DE,nominal,49.8922,1973,2
DE,nominal,50.3911,1973,3
DE,nominal,50.3911,1973,4
DE,nominal,51.4888,1974,1
DE,nominal,53.5842,1974,2
DE,nominal,54.0831,1974,3
DE,nominal,53.7838,1974,4
DE,nominal,53.9403,1975,1
DE,nominal,54.7126,1975,2
DE,nominal,54.7137,1975,3
DE,nominal,54.5662,1975,4
DE,nominal,54.6725,1976,1
DE,nominal,55.5387,1976,2
DE,nominal,55.8271,1976,3
DE,nominal,56.6901,1976,4
DE,nominal,57.1682,1977,1
DE,nominal,58.5294,1977,2
DE,nominal,59.3929,1977,3
DE,nominal,60.0093,1977,4
DE,nominal,61.1264,1978,1
DE,nominal,62.6205,1978,2
DE,nominal,63.8178,1978,3
DE,nominal,64.7209,1978,4
DE,nominal,65.9965,1979,1
DE,nominal,68.5338,1979,2
DE,nominal,69.8472,1979,3
DE,nominal,70.2897,1979,4
DE,nominal,71.6182,1980,1
DE,nominal,73.4531,1980,2
DE,nominal,74.3696,1980,3
DE,nominal,75.6538,1980,4
DE,nominal,76.9282,1981,1
DE,nominal,79.3364,1981,2
DE,nominal,79.9948,1981,3
DE,nominal,79.6162,1981,4
DE,nominal,79.7476,1982,1
DE,nominal,79.7546,1982,2
DE,nominal,79.7749,1982,3
DE,nominal,79.4407,1982,4
DE,nominal,79.487,1983,1
DE,nominal,80.1663,1983,2
DE,nominal,80.2874,1983,3
DE,nominal,79.5692,1983,4
DE,nominal,78.7296,1984,1
DE,nominal,78.4014,1984,2
DE,nominal,77.9497,1984,3
DE,nominal,77.6447,1984,4
DE,nominal,77.4683,1985,1
DE,nominal,77.1663,1985,2
DE,nominal,77.4482,1985,3
DE,nominal,77.4348,1985,4
DE,nominal,77.4215,1986,1
DE,nominal,77.9144,1986,2
DE,nominal,77.7359,1986,3
DE,nominal,77.2461,1986,4
DE,nominal,76.8894,1987,1
DE,nominal,76.7892,1987,2
DE,nominal,76.7908,1987,3
DE,nominal,77.0483,1987,4
DE,nominal,77.1786,1988,1
DE,nominal,78.0673,1988,2
DE,nominal,78.6528,1988,3
DE,nominal,78.8063,1988,4
DE,nominal,79.339,1989,1
DE,nominal,80.1246,1989,2
DE,nominal,81.1867,1989,3
DE,nominal,82.4257,1989,4
DE,nominal,84.6675,1990,1
DE,nominal,87.0312,1990,2
DE,nominal,88.1288,1990,3
DE,nominal,88.4273,1990,4
DE,nominal,89.234,1991,1
DE,nominal,91.1805,1991,2
DE,nominal,91.918,1991,3
DE,nominal,92.7253,1991,4
DE,nominal,94.1643,1992,1
DE,nominal,95.7288,1992,2
DE,nominal,96.8469,1992,3
DE,nominal,97.1359,1992,4
DE,nominal,98.5632,1993,1
DE,nominal,99.7373,1993,2
DE,nominal,100.6142,1993,3
DE,nominal,101.3426,1993,4
DE,nominal,102.4428,1994,1
DE,nominal,103.9185,1994,2
DE,nominal,104.6437,1994,3
DE,nominal,104.4543,1994,4
DE,nominal,104.7743,1995,1
DE,nominal,105.2225,1995,2
DE,nominal,104.9065,1995,3
DE,nominal,104.5872,1995,4
DE,nominal,104.143,1996,1
DE,nominal,103.7006,1996,2
DE,nominal,103.3804,1996,3
DE,nominal,102.676,1996,4
DE,nominal,102.3548,1997,1
DE,nominal,101.7823,1997,2
DE,nominal,101.5159,1997,3
DE,nominal,101.0551,1997,4
DE,nominal,100.5966,1998,1
DE,nominal,100.7719,1998,2
DE,nominal,100.5997,1998,3
DE,nominal,100.7245,1998,4
DE,nominal,100.5949,1999,1
DE,nominal,100.7178,1999,2
DE,nominal,100.8339,1999,3
DE,nominal,100.9421,1999,4
DE,nominal,101.1762,2000,1
DE,nominal,101.4097,2000,2
DE,nominal,101.4585,2000,3
DE,nominal,101.4464,2000,4
DE,nominal,101.4345,2001,1
DE,nominal,101.4227,2001,2
DE,nominal,101.333,2001,3
DE,nominal,100.9075,2001,4
DE,nominal,100.8633,2002,1
DE,nominal,100.8201,2002,2
DE,nominal,100.5553,2002,3
DE,nominal,100.0636,2002,4
DE,nominal,99.829,2003,1
DE,nominal,99.4697,2003,2
DE,nominal,98.9997,2003,3
DE,nominal,98.4138,2003,4
DE,nominal,97.8311,2004,1
DE,nominal,98.2637,2004,2
DE,nominal,97.8692,2004,3
DE,nominal,97.536,2004,4
DE,nominal,97.4609,2005,1
DE,nominal,96.8822,2005,2
DE,nominal,96.7467,2005,3
DE,nominal,96.817,2005,4
DE,nominal,95.8,2006,1
DE,nominal,97.3,2006,2
DE,nominal,98.1,2006,3
DE,nominal,97.1,2006,4
DE,nominal,96.6,2007,1
DE,nominal,96.5,2007,2
DE,nominal,97.1,2007,3
DE,nominal,97.3,2007,4
DE,nominal,99.4,2008,1
DE,nominal,100.3,2008,2
DE,nominal,99.9,2008,3
DE,nominal,100.6,2008,4
DE,nominal,100.3,2009,1
DE,nominal,99.0,2009,2
DE,nominal,99.0,2009,3
DE,nominal,99.4,2009,4
DE,nominal,98.6,2010,1
DE,nominal,99.8,2010,2
DE,nominal,100.6,2010,3
DE,nominal,101.0,2010,4
DE,nominal,101.5,2011,1
DE,nominal,101.9,2011,2
DE,nominal,103.1,2011,3
DE,nominal,103.2,2011,4
DE,nominal,104.1,2012,1
DE,nominal,105.4,2012,2
DE,nominal,105.8,2012,3
DE,nominal,106.6,2012,4
DE,nominal,107.4,2013,1
DE,nominal,108.6,2013,2
DE,nominal,109.6,2013,3
DE,nominal,109.1,2013,4
DE,nominal,109.9,2014,1
DE,nominal,112.1,2014,2
DE,nominal,112.7,2014,3
DE,nominal,112.7,2014,4
DE,nominal,114.6,2015,1
DE,nominal,117.0,2015,2
DE,nominal,117.6,2015,3
DE,nominal,119.3,2015,4
DE,nominal,121.7,2016,1
DE,nominal,125.2,2016,2
DE,nominal,127.5,2016,3
DE,nominal,129.3,2016,4
DE,nominal,129.9,2017,1
DE,nominal,132.5,2017,2
DE,nominal,134.7,2017,3
DE,nominal,137.4,2017,4
DE,nominal,138.6,2018,1
DE,nominal,141.3,2018,2
DE,nominal,144.2,2018,3
DE,nominal,146.0,2018,4
DE,nominal,146.0,2019,1
DE,nominal,149.7,2019,2
DE,nominal,151.8,2019,3
DE,nominal,155.5,2019,4
DE,nominal,156.8,2020,1
DE,nominal,159.6,2020,2
DE,nominal,164.4,2020,3
DE,nominal,169.1,2020,4
DE,nominal,171.4,2021,1
DE,nominal,177.9,2021,2
DE,nominal,185.4,2021,3
DE,nominal,190.4,2021,4
DE,nominal,192.3,2022,1
DE,nominal,196.1,2022,2
DE,nominal,194.8,2022,3
DE,nominal,185.7,2022,4
DE,nominal,180.1,2023,1
DE,nominal,177.6,2023,2
DE,nominal,174.9,2023,3
DE,nominal,171.5,2023,4
DE,nominal,170.8,2024,1
DE,nominal,173.2,2024,2
DE,nominal,174.6,2024,3
DE,nominal,174.8,2024,4
DE,nominal,176.8,2025,1
DE,nominal,178.6,2025,2
DE,nominal,180.0,2025,3
DE,nominal,180.1,2025,4
MK,nominal,56.8314,2000,1
MK,nominal,58.9915,2000,2
MK,nominal,62.0316,2000,3
MK,nominal,67.3117,2000,4
MK,nominal,68.7917,2001,1
MK,nominal,67.5917,2001,2
MK,nominal,66.7417,2001,3
MK,nominal,67.1917,2001,4
MK,nominal,70.2018,2002,1
MK,nominal,74.2419,2002,2
MK,nominal,78.472,2002,3
MK,nominal,75.7919,2002,4
MK,nominal,78.442,2003,1
MK,nominal,78.162,2003,2
MK,nominal,75.9919,2003,3
MK,nominal,80.102,2003,4
MK,nominal,78.552,2004,1
MK,nominal,77.1219,2004,2
MK,nominal,77.4119,2004,3
MK,nominal,78.982,2004,4
MK,nominal,76.4119,2005,1
MK,nominal,79.272,2005,2
MK,nominal,76.5419,2005,3
MK,nominal,78.022,2005,4
MK,nominal,78.362,2006,1
MK,nominal,75.7519,2006,2
MK,nominal,77.2719,2006,3
MK,nominal,74.0119,2006,4
MK,nominal,77.7719,2007,1
MK,nominal,77.9619,2007,2
MK,nominal,76.5319,2007,3
MK,nominal,82.2121,2007,4
MK,nominal,86.6722,2008,1
MK,nominal,93.3223,2008,2
MK,nominal,94.9724,2008,3
MK,nominal,102.2526,2008,4
MK,nominal,98.6925,2009,1
MK,nominal,100.0625,2009,2
MK,nominal,97.3724,2009,3
MK,nominal,94.0524,2009,4
MK,nominal,100.0325,2010,1
MK,nominal,100.2525,2010,2
MK,nominal,98.3825,2010,3
MK,nominal,101.3325,2010,4
MK,nominal,96.5324,2011,1
MK,nominal,98.7025,2011,2
MK,nominal,99.1825,2011,3
MK,nominal,99.4225,2011,4
MK,nominal,98.9425,2012,1
MK,nominal,97.2724,2012,2
MK,nominal,96.2124,2012,3
MK,nominal,94.8524,2012,4
MK,nominal,93.5323,2013,1
MK,nominal,93.4223,2013,2
MK,nominal,94.1124,2013,3
MK,nominal,92.6323,2013,4
MK,nominal,91.6023,2014,1
MK,nominal,93.5523,2014,2
MK,nominal,96.4324,2014,3
MK,nominal,91.2723,2014,4
MK,nominal,92.9623,2015,1
MK,nominal,93.5623,2015,2
MK,nominal,93.1823,2015,3
MK,nominal,92.2723,2015,4
MK,nominal,95.1524,2016,1
MK,nominal,94.4124,2016,2
MK,nominal,93.4623,2016,3
MK,nominal,93.7823,2016,4
MK,nominal,91.4123,2017,1
MK,nominal,92.1823,2017,2
MK,nominal,92.5923,2017,3
MK,nominal,93.2623,2017,4
MK,nominal,95.3124,2018,1
MK,nominal,94.4824,2018,2
MK,nominal,95.6124,2018,3
MK,nominal,95.4124,2018,4
MK,nominal,96.8824,2019,1
MK,nominal,99.7625,2019,2
MK,nominal,97.2224,2019,3
MK,nominal,98.5225,2019,4
MK,nominal,99.1225,2020,1
MK,nominal,101.2025,2020,2
MK,nominal,100.1625,2020,3
MK,nominal,100.3725,2020,4
MK,nominal,102.0526,2021,1
MK,nominal,105.4026,2021,2
MK,nominal,105.8326,2021,3
MK,nominal,111.7928,2021,4
MK,nominal,114.7629,2022,1
MK,nominal,122.8031,2022,2
MK,nominal,128.4532,2022,3
MK,nominal,134.6734,2022,4
MK,nominal,136.6034,2023,1
MK,nominal,138.7635,2023,2
MK,nominal,142.8136,2023,3
MK,nominal,143.9436,2023,4
MK,nominal,142.8436,2024,1
MK,nominal,154.5639,2024,2
MK,nominal,154.1639,2024,3
MK,nominal,159.174,2024,4
MK,nominal,170.6343,2025,1
MK,nominal,185.3246,2025,2
MK,nominal,192.8448,2025,3
MK,nominal,198.985,2025,4
MK,nominal,199.105,2026,1
BR,nominal,28.55,2001,1
BR,nominal,28.6128,2001,2
BR,nominal,28.6728,2001,3
BR,nominal,28.7327,2001,4
BR,nominal,28.8298,2002,1
BR,nominal,29.0211,2002,2
BR,nominal,29.3466,2002,3
BR,nominal,29.8662,2002,4
BR,nominal,30.6399,2003,1
BR,nominal,31.6734,2003,2
BR,nominal,32.8753,2003,3
BR,nominal,34.0973,2003,4
BR,nominal,35.2336,2004,1
BR,nominal,36.2385,2004,2
BR,nominal,37.1264,2004,3
BR,nominal,37.9287,2004,4
BR,nominal,38.6853,2005,1
BR,nominal,39.4447,2005,2
BR,nominal,40.2669,2005,3
BR,nominal,41.2062,2005,4
BR,nominal,42.3111,2006,1
BR,nominal,43.613,2006,2
BR,nominal,45.1233,2006,3
BR,nominal,46.8334,2006,4
BR,nominal,48.7463,2007,1
BR,nominal,50.8818,2007,2
BR,nominal,53.2686,2007,3
BR,nominal,55.9323,2007,4
BR,nominal,58.8844,2008,1
BR,nominal,62.0934,2008,2
BR,nominal,65.528,2008,3
BR,nominal,69.2024,2008,4
BR,nominal,73.1794,2009,1
BR,nominal,77.5104,2009,2
BR,nominal,82.2041,2009,3
BR,nominal,87.1917,2009,4
BR,nominal,92.3279,2010,1
BR,nominal,97.4869,2010,2
BR,nominal,102.5916,2010,3
BR,nominal,107.5936,2010,4
BR,nominal,112.4642,2011,1
BR,nominal,117.1293,2011,2
BR,nominal,121.389,2011,3
BR,nominal,125.1062,2011,4
BR,nominal,128.398,2012,1
BR,nominal,131.5156,2012,2
BR,nominal,134.6076,2012,3
BR,nominal,137.7139,2012,4
BR,nominal,140.823,2013,1
BR,nominal,143.8892,2013,2
BR,nominal,146.8527,2013,3
BR,nominal,149.7106,2013,4
BR,nominal,152.7426,2014,1
BR,nominal,154.9895,2014,2
BR,nominal,156.4712,2014,3
BR,nominal,157.2306,2014,4
BR,nominal,157.2906,2015,1
BR,nominal,156.7567,2015,2
BR,nominal,155.846,2015,3
BR,nominal,154.7554,2015,4
BR,nominal,153.5962,2016,1
BR,nominal,152.4485,2016,2
BR,nominal,151.3493,2016,3
BR,nominal,150.3786,2016,4
BR,nominal,149.5935,2017,1
BR,nominal,149.0396,2017,2
BR,nominal,148.7427,2017,3
BR,nominal,148.717,2017,4
BR,nominal,148.9426,2018,1
BR,nominal,149.3765,2018,2
BR,nominal,150.0161,2018,3
BR,nominal,150.9125,2018,4
BR,nominal,152.1373,2019,1
BR,nominal,153.779,2019,2
BR,nominal,155.8745,2019,3
BR,nominal,158.4155,2019,4
BR,nominal,161.4332,2020,1
BR,nominal,164.8963,2020,2
BR,nominal,168.7106,2020,3
BR,nominal,172.5848,2020,4
BR,nominal,176.1593,2021,1
BR,nominal,179.197,2021,2
BR,nominal,181.5752,2021,3
BR,nominal,183.2397,2021,4
BR,nominal,184.239,2022,1
BR,nominal,184.8785,2022,2
BR,nominal,185.5551,2022,3
BR,nominal,186.5487,2022,4
BR,nominal,188.0161,2023,1
BR,nominal,190.0032,2023,2
BR,nominal,192.5099,2023,3
BR,nominal,195.422,2023,4
BR,nominal,198.5368,2024,1
BR,nominal,201.6573,2024,2
BR,nominal,204.6322,2024,3
BR,nominal,207.3702,2024,4
BR,nominal,209.8712,2025,1
BR,nominal,212.2037,2025,2
BR,nominal,214.4592,2025,3
BR,nominal,216.6946,2025,4
BR,nominal,218.9329,2026,1
XM,real,59.0375,1975,1
XM,real,58.8342,1975,2
XM,real,58.7068,1975,3
XM,real,58.2582,1975,4
XM,real,58.017,1976,1
XM,real,59.3573,1976,2
XM,real,60.4627,1976,3
XM,real,60.1192,1976,4
XM,real,59.8468,1977,1
XM,real,60.6259,1977,2
XM,real,61.4758,1977,3
XM,real,61.9179,1977,4
XM,real,62.4684,1978,1
XM,real,63.0266,1978,2
XM,real,63.7698,1978,3
XM,real,64.4977,1978,4
XM,real,65.7718,1979,1
XM,real,66.5766,1979,2
XM,real,66.3967,1979,3
XM,real,64.9734,1979,4
XM,real,64.0152,1980,1
XM,real,65.0306,1980,2
XM,real,67.0864,1980,3
XM,real,68.074,1980,4
XM,real,68.7297,1981,1
XM,real,68.9245,1981,2
XM,real,67.4979,1981,3
XM,real,65.6337,1981,4
XM,real,64.5831,1982,1
XM,real,63.8352,1982,2
XM,real,63.6232,1982,3
XM,real,62.7278,1982,4
XM,real,62.3228,1983,1
XM,real,62.0532,1983,2
XM,real,62.0335,1983,3
XM,real,60.5417,1983,4
XM,real,59.3977,1984,1
XM,real,58.8344,1984,2
XM,real,58.6704,1984,3
XM,real,57.6988,1984,4
XM,real,56.8538,1985,1
XM,real,56.3619,1985,2
XM,real,56.9022,1985,3
XM,real,56.577,1985,4
XM,real,56.2058,1986,1
XM,real,56.7696,1986,2
XM,real,57.6662,1986,3
XM,real,57.9112,1986,4
XM,real,58.6028,1987,1
XM,real,59.2252,1987,2
XM,real,59.761,1987,3
XM,real,60.9465,1987,4
XM,real,61.4289,1988,1
XM,real,62.6572,1988,2
XM,real,64.2406,1988,3
XM,real,64.9214,1988,4
XM,real,66.1635,1989,1
XM,real,67.0946,1989,2
XM,real,68.7612,1989,3
XM,real,69.6271,1989,4
XM,real,71.2106,1990,1
XM,real,72.6684,1990,2
XM,real,74.2265,1990,3
XM,real,74.1534,1990,4
XM,real,74.9516,1991,1
XM,real,75.9017,1991,2
XM,real,76.5445,1991,3
XM,real,76.9064,1991,4
XM,real,76.6758,1992,1
XM,real,76.7618,1992,2
XM,real,77.2134,1992,3
XM,real,76.744,1992,4
XM,real,75.7431,1993,1
XM,real,76.0348,1993,2
XM,real,76.4456,1993,3
XM,real,76.0524,1993,4
XM,real,75.3421,1994,1
XM,real,75.2843,1994,2
XM,real,75.7195,1994,3
XM,real,75.1915,1994,4
XM,real,74.5356,1995,1
XM,real,74.4139,1995,2
XM,real,75.1406,1995,3
XM,real,74.7262,1995,4
XM,real,74.4816,1996,1
XM,real,74.3475,1996,2
XM,real,75.2494,1996,3
XM,real,75.1375,1996,4
XM,real,74.1839,1997,1
XM,real,75.1639,1997,2
XM,real,75.5137,1997,3
XM,real,75.6318,1997,4
XM,real,75.0995,1998,1
XM,real,75.6339,1998,2
XM,real,76.6472,1998,3
XM,real,77.2279,1998,4
XM,real,77.6572,1999,1
XM,real,78.2448,1999,2
XM,real,79.8225,1999,3
XM,real,80.0084,1999,4
XM,real,80.8489,2000,1
XM,real,81.6017,2000,2
XM,real,82.4572,2000,3
XM,real,82.4796,2000,4
XM,real,83.372,2001,1
XM,real,83.3475,2001,2
XM,real,84.6042,2001,3
XM,real,84.751,2001,4
XM,real,86.0175,2002,1
XM,real,86.8357,2002,2
XM,real,88.4051,2002,3
XM,real,88.4224,2002,4
XM,real,89.2049,2003,1
XM,real,90.2353,2003,2
XM,real,91.6705,2003,3
XM,real,92.1403,2003,4
XM,real,92.9568,2004,1
XM,real,93.9101,2004,2
XM,real,95.777,2004,3
XM,real,96.5509,2004,4
XM,real,98.0365,2005,1
XM,real,98.6912,2005,2
XM,real,100.2647,2005,3
XM,real,100.969,2005,4
XM,real,101.8696,2006,1
XM,real,102.9089,2006,2
XM,real,104.9819,2006,3
XM,real,105.454,2006,4
XM,real,106.334,2007,1
XM,real,106.1809,2007,2
XM,real,107.5859,2007,3
XM,real,106.5096,2007,4
XM,real,106.6949,2008,1
XM,real,105.4998,2008,2
XM,real,105.0101,2008,3
XM,real,103.7411,2008,4
XM,real,102.7679,2009,1
XM,real,100.6342,2009,2
XM,real,100.8944,2009,3
XM,real,100.3745,2009,4
XM,real,100.0369,2010,1
XM,real,99.6551,2010,2
XM,real,100.4513,2010,3
XM,real,99.8588,2010,4
XM,real,99.1674,2011,1
XM,real,98.002,2011,2
XM,real,98.5139,2011,3
XM,real,96.4065,2011,4
XM,real,95.606,2012,1
XM,real,94.0402,2012,2
XM,real,93.5617,2012,3
XM,real,92.2724,2012,4
XM,real,91.2287,2013,1
XM,real,90.4983,2013,2
XM,real,91.1691,2013,3
XM,real,90.2891,2013,4
XM,real,90.5643,2014,1
XM,real,90.6939,2014,2
XM,real,91.5952,2014,3
XM,real,90.937,2014,4
XM,real,91.8446,2015,1
XM,real,91.5772,2015,2
XM,real,92.8423,2015,3
XM,real,93.1921,2015,4
XM,real,95.034,2016,1
XM,real,95.1254,2016,2
XM,real,96.6541,2016,3
XM,real,96.7118,2016,4
XM,real,97.5164,2017,1
XM,real,97.7526,2017,2
XM,real,99.3986,2017,3
XM,real,99.8304,2017,4
XM,real,101.0668,2018,1
XM,real,100.8435,2018,2
XM,real,102.1876,2018,3
XM,real,102.683,2018,4
XM,real,103.8146,2019,1
XM,real,103.8079,2019,2
XM,real,105.3541,2019,3
XM,real,106.0551,2019,4
XM,real,107.9209,2020,1
XM,real,108.8648,2020,2
XM,real,110.8878,2020,3
XM,real,112.6584,2020,4
XM,real,113.3928,2021,1
XM,real,114.7652,2021,2
XM,real,117.7761,2021,3
XM,real,117.9402,2021,4
XM,real,117.5329,2022,1
XM,real,116.2427,2022,2
XM,real,115.3011,2022,3
XM,real,110.7419,2022,4
XM,real,109.3445,2023,1
XM,real,107.8117,2023,2
XM,real,107.426,2023,3
XM,real,106.4285,2023,4
XM,real,106.3597,2024,1
XM,real,106.6532,2024,2
XM,real,108.0641,2024,3
XM,real,108.4455,2024,4
XM,real,109.4052,2025,1
XM,real,109.9423,2025,2
XM,real,111.1921,2025,3
XM,real,111.6631,2025,4
NL,real,31.3897,1970,1
NL,real,32.4361,1970,2
NL,real,32.9525,1970,3
NL,real,33.0844,1970,4
NL,real,33.2671,1971,1
NL,real,33.626,1971,2
NL,real,33.5211,1971,3
NL,real,33.7705,1971,4
NL,real,34.2949,1972,1
NL,real,34.9183,1972,2
NL,real,34.9639,1972,3
NL,real,35.8458,1972,4
NL,real,36.4746,1973,1
NL,real,37.6349,1973,2
NL,real,38.056,1973,3
NL,real,39.2056,1973,4
NL,real,40.4109,1974,1
NL,real,41.5468,1974,2
NL,real,41.918,1974,3
NL,real,42.5834,1974,4
NL,real,42.5981,1975,1
NL,real,43.2334,1975,2
NL,real,43.9607,1975,3
NL,real,45.1529,1975,4
NL,real,46.5362,1976,1
NL,real,50.0399,1976,2
NL,real,52.9049,1976,3
NL,real,55.5065,1976,4
NL,real,61.2825,1977,1
NL,real,68.2979,1977,2
NL,real,68.4368,1977,3
NL,real,68.9423,1977,4
NL,real,70.4504,1978,1
NL,real,73.5088,1978,2
NL,real,67.3564,1978,3
NL,real,66.8118,1978,4
NL,real,65.4615,1979,1
NL,real,64.9775,1979,2
NL,real,62.6737,1979,3
NL,real,60.0249,1979,4
NL,real,58.303,1980,1
NL,real,56.6135,1980,2
NL,real,51.973,1980,3
NL,real,51.1352,1980,4
NL,real,50.4905,1981,1
NL,real,47.5681,1981,2
NL,real,44.5644,1981,3
NL,real,41.1546,1981,4
NL,real,39.4526,1982,1
NL,real,38.7071,1982,2
NL,real,38.6752,1982,3
NL,real,37.406,1982,4
NL,real,37.8628,1983,1
NL,real,39.0133,1983,2
NL,real,38.7019,1983,3
NL,real,37.165,1983,4
NL,real,37.0742,1984,1
NL,real,36.8267,1984,2
NL,real,36.9456,1984,3
NL,real,36.0535,1984,4
NL,real,35.9638,1985,1
NL,real,36.3066,1985,2
NL,real,35.8377,1985,3
NL,real,35.7912,1985,4
NL,real,36.8465,1986,1
NL,real,37.4075,1986,2
NL,real,38.3978,1986,3
NL,real,37.9732,1986,4
NL,real,39.2927,1987,1
NL,real,40.0558,1987,2
NL,real,39.786,1987,3
NL,real,39.7187,1987,4
NL,real,40.1883,1988,1
NL,real,41.5108,1988,2
NL,real,41.7005,1988,3
NL,real,41.5381,1988,4
NL,real,42.5248,1989,1
NL,real,43.6569,1989,2
NL,real,44.0385,1989,3
NL,real,43.7873,1989,4
NL,real,43.5777,1990,1
NL,real,44.6372,1990,2
NL,real,42.958,1990,3
NL,real,42.1424,1990,4
NL,real,42.5631,1991,1
NL,real,43.4081,1991,2
NL,real,42.9111,1991,3
NL,real,43.4063,1991,4
NL,real,45.0713,1992,1
NL,real,43.7834,1992,2
NL,real,46.1801,1992,3
NL,real,45.9171,1992,4
NL,real,46.5628,1993,1
NL,real,47.3468,1993,2
NL,real,48.1662,1993,3
NL,real,48.8589,1993,4
NL,real,50.3459,1994,1
NL,real,50.6412,1994,2
NL,real,52.1505,1994,3
NL,real,51.2416,1994,4
NL,real,51.7848,1995,1
NL,real,52.2239,1995,2
NL,real,53.374,1995,3
NL,real,53.8837,1995,4
NL,real,54.8274,1996,1
NL,real,55.9943,1996,2
NL,real,57.6829,1996,3
NL,real,58.856,1996,4
NL,real,60.18,1997,1
NL,real,61.4869,1997,2
NL,real,62.8475,1997,3
NL,real,63.7584,1997,4
NL,real,65.032,1998,1
NL,real,66.2003,1998,2
NL,real,68.2649,1998,3
NL,real,69.6305,1998,4
NL,real,71.7694,1999,1
NL,real,74.2779,1999,2
NL,real,77.9217,1999,3
NL,real,80.9223,1999,4
NL,real,84.0759,2000,1
NL,real,86.339,2000,2
NL,real,89.4398,2000,3
NL,real,90.6848,2000,4
NL,real,91.966,2001,1
NL,real,92.8529,2001,2
NL,real,94.6541,2001,3
NL,real,94.9562,2001,4
NL,real,95.3911,2002,1
NL,real,95.7928,2002,2
NL,real,97.2005,2002,3
NL,real,96.7853,2002,4
NL,real,97.0962,2003,1
NL,real,97.4103,2003,2
NL,real,97.9999,2003,3
NL,real,98.7768,2003,4
NL,real,99.8504,2004,1
NL,real,100.0612,2004,2
NL,real,101.3591,2004,3
NL,real,101.4041,2004,4
NL,real,102.0106,2005,1
NL,real,102.3204,2005,2
NL,real,103.4629,2005,3
NL,real,103.6307,2005,4
NL,real,105.0727,2006,1
NL,real,105.3394,2006,2
NL,real,106.4634,2006,3
NL,real,107.4426,2006,4
NL,real,108.3441,2007,1
NL,real,107.9332,2007,2
NL,real,110.4959,2007,3
NL,real,111.0265,2007,4
NL,real,110.1883,2008,1
NL,real,108.802,2008,2
NL,real,109.7196,2008,3
