ccaa,anyo,mes,valor
"Madrid, Comunidad de",2024,5,5035.0
"Madrid, Comunidad de",2024,6,6698.0
"Madrid, Comunidad de",2024,7,6699.0
"Madrid, Comunidad de",2024,8,5526.0
"Madrid, Comunidad de",2024,9,8002.0
"Madrid, Comunidad de",2024,10,8837.0
"Madrid, Comunidad de",2024,11,6839.0
"Madrid, Comunidad de",2024,12,6032.0
"Madrid, Comunidad de",2025,1,7054.0
"Madrid, Comunidad de",2025,2,6923.0
"Madrid, Comunidad de",2025,3,7379.0
"Madrid, Comunidad de",2025,4,6605.0
"Madrid, Comunidad de",2025,5,6979.0
"Madrid, Comunidad de",2025,6,6944.0
"Madrid, Comunidad de",2025,7,6977.0
"Madrid, Comunidad de",2025,8,5171.0
"Madrid, Comunidad de",2025,9,7787.0
"Madrid, Comunidad de",2025,10,7805.0
"Madrid, Comunidad de",2025,11,6194.0
"Madrid, Comunidad de",2025,12,5734.0
"Madrid, Comunidad de",2026,1,5668.0
"Madrid, Comunidad de",2026,2,6716.0
"Madrid, Comunidad de",2026,3,7193.0
"Madrid, Comunidad de",2026,4,5880.0
"Madrid, Comunidad de",2026,5,6194.0
Melilla,2007,1,179.0
Melilla,2007,2,177.0
Melilla,2007,3,105.0
Melilla,2007,4,75.0
Melilla,2007,5,160.0
Melilla,2007,6,73.0
Melilla,2007,7,83.0
Melilla,2007,8,86.0
Melilla,2007,9,48.0
Melilla,2007,10,65.0
Melilla,2007,11,82.0
Melilla,2007,12,37.0
Melilla,2008,1,79.0
Melilla,2008,2,37.0
Melilla,2008,3,60.0
Melilla,2008,4,54.0
Melilla,2008,5,74.0
Melilla,2008,6,52.0
Melilla,2008,7,71.0
Melilla,2008,8,52.0
Melilla,2008,9,29.0
Melilla,2008,10,49.0
Melilla,2008,11,32.0
Melilla,2008,12,42.0
Melilla,2009,1,33.0
Melilla,2009,2,35.0
Melilla,2009,3,52.0
Melilla,2009,4,52.0
Melilla,2009,5,48.0
Melilla,2009,6,70.0
Melilla,2009,7,53.0
Melilla,2009,8,32.0
Melilla,2009,9,61.0
Melilla,2009,10,59.0
Melilla,2009,11,47.0
Melilla,2009,12,37.0
Melilla,2010,1,51.0
Melilla,2010,2,117.0
Melilla,2010,3,59.0
Melilla,2010,4,58.0
Melilla,2010,5,63.0
Melilla,2010,6,129.0
Melilla,2010,7,63.0
Melilla,2010,8,97.0
Melilla,2010,9,47.0
Melilla,2010,10,36.0
Melilla,2010,11,79.0
Melilla,2010,12,66.0
Melilla,2011,1,55.0
Melilla,2011,2,35.0
Melilla,2011,3,33.0
Melilla,2011,4,38.0
Melilla,2011,5,51.0
Melilla,2011,6,69.0
Melilla,2011,7,63.0
Melilla,2011,8,39.0
Melilla,2011,9,31.0
Melilla,2011,10,28.0
Melilla,2011,11,30.0
Melilla,2011,12,25.0
Melilla,2012,1,50.0
Melilla,2012,2,30.0
Melilla,2012,3,37.0
Melilla,2012,4,36.0
Melilla,2012,5,35.0
Melilla,2012,6,28.0
Melilla,2012,7,58.0
Melilla,2012,8,35.0
Melilla,2012,9,31.0
Melilla,2012,10,27.0
Melilla,2012,11,22.0
Melilla,2012,12,35.0
Melilla,2013,1,70.0
Melilla,2013,2,40.0
Melilla,2013,3,15.0
Melilla,2013,4,28.0
Melilla,2013,5,29.0
Melilla,2013,6,19.0
Melilla,2013,7,35.0
Melilla,2013,8,23.0
Melilla,2013,9,22.0
Melilla,2013,10,28.0
Melilla,2013,11,35.0
Melilla,2013,12,21.0
Melilla,2014,1,44.0
Melilla,2014,2,21.0
Melilla,2014,3,42.0
Melilla,2014,4,52.0
Melilla,2014,5,22.0
Melilla,2014,6,26.0
Melilla,2014,7,37.0
Melilla,2014,8,20.0
Melilla,2014,9,31.0
Melilla,2014,10,46.0
Melilla,2014,11,33.0
Melilla,2014,12,37.0
Melilla,2015,1,47.0
Melilla,2015,2,49.0
Melilla,2015,3,38.0
Melilla,2015,4,24.0
Melilla,2015,5,48.0
Melilla,2015,6,28.0
Melilla,2015,7,47.0
Melilla,2015,8,26.0
Melilla,2015,9,55.0
Melilla,2015,10,31.0
Melilla,2015,11,40.0
Melilla,2015,12,38.0
Melilla,2016,1,39.0
Melilla,2016,2,27.0
Melilla,2016,3,36.0
Melilla,2016,4,58.0
Melilla,2016,5,24.0
Melilla,2016,6,53.0
Melilla,2016,7,52.0
Melilla,2016,8,47.0
Melilla,2016,9,28.0
Melilla,2016,10,33.0
Melilla,2016,11,54.0
Melilla,2016,12,39.0
Melilla,2017,1,36.0
Melilla,2017,2,31.0
Melilla,2017,3,43.0
Melilla,2017,4,39.0
Melilla,2017,5,58.0
Melilla,2017,6,45.0
Melilla,2017,7,48.0
Melilla,2017,8,56.0
Melilla,2017,9,22.0
Melilla,2017,10,48.0
Melilla,2017,11,36.0
Melilla,2017,12,35.0
Melilla,2018,1,70.0
Melilla,2018,2,55.0
Melilla,2018,3,28.0
Melilla,2018,4,50.0
Melilla,2018,5,53.0
Melilla,2018,6,66.0
Melilla,2018,7,36.0
Melilla,2018,8,39.0
Melilla,2018,9,64.0
Melilla,2018,10,50.0
Melilla,2018,11,37.0
Melilla,2018,12,33.0
Melilla,2019,1,57.0
Melilla,2019,2,33.0
Melilla,2019,3,30.0
Melilla,2019,4,53.0
Melilla,2019,5,51.0
Melilla,2019,6,25.0
Melilla,2019,7,76.0
Melilla,2019,8,22.0
Melilla,2019,9,48.0
Melilla,2019,10,59.0
Melilla,2019,11,24.0
Melilla,2019,12,33.0
Melilla,2020,1,69.0
Melilla,2020,2,35.0
Melilla,2020,3,44.0
Melilla,2020,4,14.0
Melilla,2020,5,36.0
Melilla,2020,6,29.0
Melilla,2020,7,20.0
Melilla,2020,8,41.0
Melilla,2020,9,53.0
Melilla,2020,10,38.0
Melilla,2020,11,55.0
Melilla,2020,12,59.0
Melilla,2021,1,56.0
Melilla,2021,2,79.0
Melilla,2021,3,44.0
Melilla,2021,4,66.0
Melilla,2021,5,62.0
Melilla,2021,6,49.0
Melilla,2021,7,64.0
Melilla,2021,8,45.0
Melilla,2021,9,83.0
Melilla,2021,10,56.0
Melilla,2021,11,63.0
Melilla,2021,12,47.0
Melilla,2022,1,83.0
Melilla,2022,2,54.0
Melilla,2022,3,63.0
Melilla,2022,4,13.0
Melilla,2022,5,43.0
Melilla,2022,6,60.0
Melilla,2022,7,71.0
Melilla,2022,8,77.0
Melilla,2022,9,51.0
Melilla,2022,10,73.0
Melilla,2022,11,50.0
Melilla,2022,12,30.0
Melilla,2023,1,60.0
Melilla,2023,2,32.0
Melilla,2023,3,41.0
Melilla,2023,4,43.0
Melilla,2023,5,65.0
Melilla,2023,6,40.0
Melilla,2023,7,51.0
Melilla,2023,8,33.0
Melilla,2023,9,26.0
Melilla,2023,10,52.0
Melilla,2023,11,42.0
Melilla,2023,12,14.0
Melilla,2024,1,46.0
Melilla,2024,2,39.0
Melilla,2024,3,31.0
Melilla,2024,4,79.0
Melilla,2024,5,37.0
Melilla,2024,6,48.0
Melilla,2024,7,43.0
Melilla,2024,8,53.0
Melilla,2024,9,38.0
Melilla,2024,10,77.0
Melilla,2024,11,33.0
Melilla,2024,12,35.0
Melilla,2025,1,52.0
Melilla,2025,2,32.0
Melilla,2025,3,51.0
Melilla,2025,4,71.0
Melilla,2025,5,100.0
Melilla,2025,6,52.0
Melilla,2025,7,58.0
Melilla,2025,8,44.0
Melilla,2025,9,50.0
Melilla,2025,10,71.0
Melilla,2025,11,44.0
Melilla,2025,12,42.0
Melilla,2026,1,80.0
Melilla,2026,2,63.0
Melilla,2026,3,68.0
Melilla,2026,4,57.0
Melilla,2026,5,69.0
"Murcia, Región de",2007,1,3101.0
"Murcia, Región de",2007,2,2747.0
"Murcia, Región de",2007,3,3042.0
"Murcia, Región de",2007,4,2636.0
"Murcia, Región de",2007,5,3078.0
"Murcia, Región de",2007,6,2903.0
"Murcia, Región de",2007,7,2461.0
"Murcia, Región de",2007,8,2151.0
"Murcia, Región de",2007,9,2771.0
"Murcia, Región de",2007,10,2348.0
"Murcia, Región de",2007,11,2275.0
"Murcia, Región de",2007,12,1831.0
"Murcia, Región de",2008,1,2779.0
"Murcia, Región de",2008,2,2333.0
"Murcia, Región de",2008,3,1969.0
"Murcia, Región de",2008,4,2642.0
"Murcia, Región de",2008,5,2123.0
"Murcia, Región de",2008,6,1831.0
"Murcia, Región de",2008,7,1923.0
"Murcia, Región de",2008,8,1765.0
"Murcia, Región de",2008,9,2457.0
"Murcia, Región de",2008,10,1924.0
"Murcia, Región de",2008,11,1827.0
"Murcia, Región de",2008,12,1340.0
"Murcia, Región de",2009,1,1548.0
"Murcia, Región de",2009,2,1605.0
"Murcia, Región de",2009,3,1413.0
"Murcia, Región de",2009,4,1166.0
"Murcia, Región de",2009,5,1674.0
"Murcia, Región de",2009,6,1751.0
"Murcia, Región de",2009,7,1682.0
"Murcia, Región de",2009,8,1875.0
"Murcia, Región de",2009,9,1460.0
"Murcia, Región de",2009,10,1499.0
"Murcia, Región de",2009,11,1310.0
"Murcia, Región de",2009,12,1153.0
"Murcia, Región de",2010,1,1540.0
"Murcia, Región de",2010,2,1485.0
"Murcia, Región de",2010,3,1395.0
"Murcia, Región de",2010,4,1198.0
"Murcia, Región de",2010,5,1584.0
"Murcia, Región de",2010,6,1335.0
"Murcia, Región de",2010,7,1487.0
"Murcia, Región de",2010,8,1825.0
"Murcia, Región de",2010,9,1436.0
"Murcia, Región de",2010,10,875.0
"Murcia, Región de",2010,11,1078.0
"Murcia, Región de",2010,12,1100.0
"Murcia, Región de",2011,1,1385.0
"Murcia, Región de",2011,2,1566.0
"Murcia, Región de",2011,3,1282.0
"Murcia, Región de",2011,4,853.0
"Murcia, Región de",2011,5,1074.0
"Murcia, Región de",2011,6,1132.0
"Murcia, Región de",2011,7,1083.0
"Murcia, Región de",2011,8,874.0
"Murcia, Región de",2011,9,745.0
"Murcia, Región de",2011,10,627.0
"Murcia, Región de",2011,11,868.0
"Murcia, Región de",2011,12,719.0
"Murcia, Región de",2012,1,1139.0
"Murcia, Región de",2012,2,942.0
"Murcia, Región de",2012,3,747.0
"Murcia, Región de",2012,4,691.0
"Murcia, Región de",2012,5,756.0
"Murcia, Región de",2012,6,888.0
"Murcia, Región de",2012,7,854.0
"Murcia, Región de",2012,8,864.0
"Murcia, Región de",2012,9,919.0
"Murcia, Región de",2012,10,704.0
"Murcia, Región de",2012,11,826.0
"Murcia, Región de",2012,12,711.0
"Murcia, Región de",2013,1,1336.0
"Murcia, Región de",2013,2,1167.0
"Murcia, Región de",2013,3,665.0
"Murcia, Región de",2013,4,1015.0
"Murcia, Región de",2013,5,884.0
"Murcia, Región de",2013,6,838.0
"Murcia, Región de",2013,7,1095.0
"Murcia, Región de",2013,8,728.0
"Murcia, Región de",2013,9,873.0
"Murcia, Región de",2013,10,673.0
"Murcia, Región de",2013,11,680.0
"Murcia, Región de",2013,12,579.0
"Murcia, Región de",2014,1,814.0
"Murcia, Región de",2014,2,763.0
"Murcia, Región de",2014,3,755.0
"Murcia, Región de",2014,4,853.0
"Murcia, Región de",2014,5,904.0
"Murcia, Región de",2014,6,752.0
"Murcia, Región de",2014,7,964.0
"Murcia, Región de",2014,8,725.0
"Murcia, Región de",2014,9,923.0
"Murcia, Región de",2014,10,787.0
"Murcia, Región de",2014,11,800.0
"Murcia, Región de",2014,12,797.0
"Murcia, Región de",2015,1,961.0
"Murcia, Región de",2015,2,762.0
"Murcia, Región de",2015,3,739.0
"Murcia, Región de",2015,4,771.0
"Murcia, Región de",2015,5,919.0
"Murcia, Región de",2015,6,863.0
"Murcia, Región de",2015,7,890.0
"Murcia, Región de",2015,8,1048.0
"Murcia, Región de",2015,9,1171.0
"Murcia, Región de",2015,10,1063.0
"Murcia, Región de",2015,11,949.0
"Murcia, Región de",2015,12,887.0
"Murcia, Región de",2016,1,944.0
"Murcia, Región de",2016,2,991.0
"Murcia, Región de",2016,3,812.0
"Murcia, Región de",2016,4,1092.0
"Murcia, Región de",2016,5,1470.0
"Murcia, Región de",2016,6,902.0
"Murcia, Región de",2016,7,974.0
"Murcia, Región de",2016,8,984.0
"Murcia, Región de",2016,9,976.0
"Murcia, Región de",2016,10,824.0
"Murcia, Región de",2016,11,1008.0
"Murcia, Región de",2016,12,754.0
"Murcia, Región de",2017,1,1091.0
"Murcia, Región de",2017,2,1014.0
"Murcia, Región de",2017,3,1089.0
"Murcia, Región de",2017,4,908.0
"Murcia, Región de",2017,5,1234.0
"Murcia, Región de",2017,6,1193.0
"Murcia, Región de",2017,7,1184.0
"Murcia, Región de",2017,8,1153.0
"Murcia, Región de",2017,9,1240.0
"Murcia, Región de",2017,10,993.0
"Murcia, Región de",2017,11,1187.0
"Murcia, Región de",2017,12,899.0
"Murcia, Región de",2018,1,1535.0
"Murcia, Región de",2018,2,1282.0
"Murcia, Región de",2018,3,1159.0
"Murcia, Región de",2018,4,1364.0
"Murcia, Región de",2018,5,1481.0
"Murcia, Región de",2018,6,1369.0
"Murcia, Región de",2018,7,1458.0
"Murcia, Región de",2018,8,1423.0
"Murcia, Región de",2018,9,1501.0
"Murcia, Región de",2018,10,1486.0
"Murcia, Región de",2018,11,1277.0
"Murcia, Región de",2018,12,1102.0
"Murcia, Región de",2019,1,1464.0
"Murcia, Región de",2019,2,1453.0
"Murcia, Región de",2019,3,1359.0
"Murcia, Región de",2019,4,1229.0
"Murcia, Región de",2019,5,1513.0
"Murcia, Región de",2019,6,1428.0
"Murcia, Región de",2019,7,1641.0
"Murcia, Región de",2019,8,1168.0
"Murcia, Región de",2019,9,1548.0
"Murcia, Región de",2019,10,1519.0
"Murcia, Región de",2019,11,1292.0
"Murcia, Región de",2019,12,1059.0
"Murcia, Región de",2020,1,1783.0
"Murcia, Región de",2020,2,1512.0
"Murcia, Región de",2020,3,1346.0
"Murcia, Región de",2020,4,808.0
"Murcia, Región de",2020,5,584.0
"Murcia, Región de",2020,6,1123.0
"Murcia, Región de",2020,7,1257.0
"Murcia, Región de",2020,8,1105.0
"Murcia, Región de",2020,9,1579.0
"Murcia, Región de",2020,10,1396.0
"Murcia, Región de",2020,11,1346.0
"Murcia, Región de",2020,12,1182.0
"Murcia, Región de",2021,1,1317.0
"Murcia, Región de",2021,2,1641.0
"Murcia, Región de",2021,3,1600.0
"Murcia, Región de",2021,4,1488.0
"Murcia, Región de",2021,5,1764.0
"Murcia, Región de",2021,6,1651.0
"Murcia, Región de",2021,7,1658.0
"Murcia, Región de",2021,8,1672.0
"Murcia, Región de",2021,9,1928.0
"Murcia, Región de",2021,10,1670.0
"Murcia, Región de",2021,11,1891.0
"Murcia, Región de",2021,12,1505.0
"Murcia, Región de",2022,1,1887.0
"Murcia, Región de",2022,2,1981.0
"Murcia, Región de",2022,3,2099.0
"Murcia, Región de",2022,4,1502.0
"Murcia, Región de",2022,5,2032.0
"Murcia, Región de",2022,6,2045.0
"Murcia, Región de",2022,7,1816.0
"Murcia, Región de",2022,8,2030.0
"Murcia, Región de",2022,9,2210.0
"Murcia, Región de",2022,10,1784.0
"Murcia, Región de",2022,11,1813.0
"Murcia, Región de",2022,12,1495.0
"Murcia, Región de",2023,1,2105.0
"Murcia, Región de",2023,2,1953.0
"Murcia, Región de",2023,3,2011.0
"Murcia, Región de",2023,4,1498.0
"Murcia, Región de",2023,5,1832.0
"Murcia, Región de",2023,6,1836.0
"Murcia, Región de",2023,7,1847.0
"Murcia, Región de",2023,8,1896.0
"Murcia, Región de",2023,9,1725.0
"Murcia, Región de",2023,10,1840.0
"Murcia, Región de",2023,11,1755.0
"Murcia, Región de",2023,12,1226.0
"Murcia, Región de",2024,1,2036.0
"Murcia, Región de",2024,2,2310.0
"Murcia, Región de",2024,3,1564.0
"Murcia, Región de",2024,4,1745.0
"Murcia, Región de",2024,5,1541.0
"Murcia, Región de",2024,6,1895.0
"Murcia, Región de",2024,7,2217.0
"Murcia, Región de",2024,8,1847.0
"Murcia, Región de",2024,9,2250.0
"Murcia, Región de",2024,10,2480.0
"Murcia, Región de",2024,11,1946.0
"Murcia, Región de",2024,12,1717.0
"Murcia, Región de",2025,1,2242.0
"Murcia, Región de",2025,2,2776.0
"Murcia, Región de",2025,3,2418.0
"Murcia, Región de",2025,4,2141.0
"Murcia, Región de",2025,5,2467.0
"Murcia, Región de",2025,6,2221.0
"Murcia, Región de",2025,7,2561.0
"Murcia, Región de",2025,8,1696.0
"Murcia, Región de",2025,9,2377.0
"Murcia, Región de",2025,10,2549.0
"Murcia, Región de",2025,11,2297.0
"Murcia, Región de",2025,12,1934.0
"Murcia, Región de",2026,1,2002.0
"Murcia, Región de",2026,2,2364.0
"Murcia, Región de",2026,3,2260.0
"Murcia, Región de",2026,4,2146.0
"Murcia, Región de",2026,5,1996.0
Nacional,2007,1,83713.0
Nacional,2007,2,72287.0
Nacional,2007,3,74023.0
Nacional,2007,4,60032.0
Nacional,2007,5,75883.0
Nacional,2007,6,66670.0
Nacional,2007,7,63731.0
Nacional,2007,8,58872.0
Nacional,2007,9,61723.0
Nacional,2007,10,58518.0
Nacional,2007,11,56188.0
Nacional,2007,12,43660.0
Nacional,2008,1,61825.0
Nacional,2008,2,54783.0
Nacional,2008,3,45659.0
Nacional,2008,4,54801.0
Nacional,2008,5,49647.0
Nacional,2008,6,46533.0
Nacional,2008,7,45500.0
Nacional,2008,8,37820.0
Nacional,2008,9,45453.0
Nacional,2008,10,42029.0
Nacional,2008,11,35774.0
Nacional,2008,12,32256.0
Nacional,2009,1,37475.0
Nacional,2009,2,34578.0
Nacional,2009,3,34470.0
Nacional,2009,4,29178.0
Nacional,2009,5,33756.0
Nacional,2009,6,34854.0
Nacional,2009,7,37669.0
Nacional,2009,8,33811.0
Nacional,2009,9,37604.0
Nacional,2009,10,33062.0
